,label,text-neigh,label_num,text-rel,token
2327,Capability,of recovery and to complicate the victim machine’s recovery.,1,This tool complicate he victim machine’s recovery,hide
2328,Capability,is re-booted. This further results in the victim machine being,1,This results in the victim machine being non-operational with irrecoverable data,hide
2329,Capability,"with the targeted files destroyed until after reboot, in",1,destroyed the targeted files,connect and authenticate
2330,Capability,the infected MBR then wipes the drive.) If the,1,the infected MBR wipes the drive,has
2331,Capability,Cleaning Tool: This tool renders victim machines inoperable by,1,This tool renders victim machines inoperable,produce
2332,Capability,victim machines inoperable by overwriting the Master Boot Record.,1,This tool overwriting the Master Boot Record,is equipped
2333,Capability,Boot Record. The tool is dropped and installed by another executable and,1,another executable The tool is dropped and installed,is equipped
2334,Capability,"and a dll which contain the destructive components, and",1,an executable and a dll contain the destructive components,is equipped
2335,Capability,encoded command file that contains the actual destruction commands,1,an encoded command file contains the actual destruction commands to be executed,is equipped
2336,Capability,"systems, the malware will access remote network shares in",1,the malware access remote network shares,is equipped
2337,Capability,of the wiper and begin the wiping process on,1,the malware begin the wiping process on these remote systems,propagate
2338,Capability,uses several methods to access shares on the remote,1,The malware access shares on the remote systems,uses
2339,Capability,remote systems to begin wiping files. Checking for existing,1,The malware wiping files,connects
2340,Capability,to begin wiping files. Checking for existing shares via,1,Checking for via existing shares \\hostname\admin$\system32 and \\hostname\shared$\system32,send
2341,Capability,"built-in file calc.exe, and starts the remote process. The",1,starts the remote process,spread
2342,Capability,process. The remote process is started via the command cmd.exe,1,The remote process is started via the command cmd.exe /c wmic.exe /node:hostname /user:username /password:pass PROCESS CALL CREATE,accepts
2343,Capability,exploitation activities. This tool contains five components – a,1,This tool contains a listening implant,calls
2344,Capability,exploitation activities. This tool contains five components – a,1,This tool contains lightweight backdoor,sends
2345,Capability,exploitation activities. This tool contains five components – a,1,This tool contains proxy tool,guess
2346,Capability,exploitation activities. This tool contains five components – a,1,This tool contains destructive hard drive tool,is copied
2347,Capability,exploitation activities. This tool contains five components – a,1,This tool contains destructive target cleaning tool,run
2348,Capability,likely diskpartmg16.exe. This file serves as a dropper. It,1,This file serves as a dropper,is established
2349,Capability,as a dropper. It drops destructive malware: igfxtrayex.exe. When,1,It drops destructive malware: igfxtrayex.exe,listens
2350,Capability,of the dropper file installed itself as the WinsSchMgmt,1,The second instance of the dropper file installed itself as with the WinsSchMgmt service -k as a command line argument,sent
2351,Capability,"argument. The -s instance dropped and executed igfxtrayex.exe, created",1,The -s instance dropped igfxtrayex.exe,sent
2352,Capability,"created net_ver.dat, and began generating network traffic over TCP",1,The -s instance TCP ports 445 and 139 generating network traffic over to victim IP addresses,XOR encoded
2353,Capability,"Vista, 2008 (64-bit). It is dropped from resource ID 0x83",1,It is dropped from resource ID 0x83 of igfxtrayex.exe,sends
2354,Capability,"Vista, 2008 (32-bit). It is dropped from resource ID 0x81",1,It is dropped from resource ID 0x81 of igfxtrayex.exe,responds
2355,Capability,"This file, when executed, starts a listener on localhost",1,This file starts a listener on localhost port 80,sends
2356,Capability,the resource section; all xor’d with 0x63. Name: usbdrv3_32bit.sys,1,xor’d with all 0x63,is
2357,Capability,"is a log file created by the dropper, and",1,the dropper created a log file,includes
2358,Capability,2014-11-24 04:11:08 This file is destructive malware: a disk,1,This file is destructive malware,includes
2359,Capability,(2 hour) sleep command is issued after which the computer,1,A 120-minute (2 hour) sleep command is issued,includes
2360,Capability,after which the computer is shut down and rebooted Name: iissvr.exe Size: 114688,1,is shut down and rebooted the computer,includes
2361,Capability,strings in Duqu 2.0 are obfuscated by XOR-based encryption. The,1,XOR-based encryption Some of the strings in Duqu 2.0 are obfuscated by,includes
2362,Capability,"and Duqu 2.0, and is used extensively in the networking",1,is used a characteristic logging function in the networking (mainly HTTP handling) part of the code,perform
2363,Capability,communications The malware can transmit information through HTTP traffic.,1,The malware HTTP traffic transmit information through,execute
2364,Capability,It also tries to retrieve possible AntiVirus information by,1,It retrieve by possible AntiVirus information using the COM interface,open
2365,Capability,we see that it downloads some kind of data,1,it downloads some kind of data,discover
2366,Capability,also the ability to encode decode data from/to Base64.,1,the sample Base64 encode data from,add
2367,Capability,is a dropper which contains the backdoor binary (the,1,a dropper contains the backdoor binary (the second component) and the distraction file,allowing
2368,Capability,kb71271.log is created and contains the following registry file,1,C:\DOCUME~1\User\LOCALS~1\Temp\ kb71271.log contains the following registry file,are typically loaded
2369,Capability,modify the registry. kb71271.log is then deleted These temp files appear,1,is then deleted kb71271.log,installed
2370,Capability,"once the dropper (ff5a7a610746ab5492cc6ab284138852) installs the Etumbot backdoor (82d4850a02375a7447d2d0381b642a72),",1,the dropper installs the Etumbot backdoor,listen
2371,Capability,the RC4 key that is used to encrypt subsequent communication.,1,is used to the RC4 key encrypt subsequent communication,has
2372,Capability,Threat Intelligence Brief Etumbot discovers the proxy settings of,1,Etumbot discovers the proxy settings of the local machine,fingerprint
2373,Capability,"actors have directly attacked, established persistence in, and extracted",1,"Iranian actors established persistence in the networks of government agencies and major critical infrastructure companies in the following countries: Canada, China, England, France, Germany, India, Israel, Kuwait, Mexico, Pakistan, Qatar, Saudi Arabia, South Korea, Turkey, United Arab Emirates, and the United States",run
2374,Capability,"established persistence in, and extracted highly sensitive materials from",1,"Iranian actors extracted highly sensitive materials from the networks of government agencies and major critical infrastructure companies in the following countries: Canada, China, England, France, Germany, India, Israel, Kuwait, Mexico, Pakistan, Qatar, Saudi Arabia, South Korea, Turkey, United Arab Emirates, and the United States",perform
2375,Capability,date it has successfully evaded detection by existing security,1,it evaded detection by existing security technologies,perform
2376,Capability,"the past several years, conducted a significant global surveillance",1,Operation Cleaver conducted a significant global surveillance and infiltration campaign,transfer
2377,Capability,examples of these efforts include industrial sabotage via Stuxnet,1,Famous examples of these efforts Stuxnet (2009 - 2010) include industrial sabotage via,is
2378,Capability,examples of these efforts include industrial sabotage via Stuxnet,1,Famous examples of these efforts Duqu (2009 - 2011) as well as Flame (2012) include espionage with,destroy
2379,Capability,"event for Iranian authorities, exposing them to the world",1,Stuxnet exposing them to the world of physical destruction via electronic means,over-write
2380,Capability,attacks were debilitating and impacted the availability of online,1,These attacks impacted the availability of online banking services,over-write
2381,Capability,"physical) and logistics information were compromised at major airline operators,",1,"Assets (both cyber and physical) and logistics information were compromised at major airline operators, airports, and transportation companies",being deleted
2382,Capability,Confidential critical infrastructure documents were harvested from major educational institutions,1,Confidential critical infrastructure documents were harvested from major educational institutions around the world,complicate
2383,Capability,"tools with functions that include ARP poisoning, encryption, credential",1,Customized private tools with functions ARP poisoning include,results in
2384,Capability,"tools with functions that include ARP poisoning, encryption, credential",1,Customized private tools with functions include encryption,destroyed
2385,Capability,"tools with functions that include ARP poisoning, encryption, credential",1,Customized private tools with functions include credential dumping,wipes
2386,Capability,"tools with functions that include ARP poisoning, encryption, credential",1,Customized private tools with functions ASP.NET shells include,renders
2387,Capability,"tools with functions that include ARP poisoning, encryption, credential",1,Customized private tools with functions include web backdoors,overwriting
2388,Capability,"tools with functions that include ARP poisoning, encryption, credential",1,Customized private tools with functions include process enumeration,is dropped and installed
2389,Capability,"tools with functions that include ARP poisoning, encryption, credential",1,Customized private tools with functions WMI querying include,contain
2390,Capability,"tools with functions that include ARP poisoning, encryption, credential",1,Customized private tools with functions include network interface sniffing,contains
2391,Capability,"tools with functions that include ARP poisoning, encryption, credential",1,Customized private tools with functions include keystroke logging,propagate
2392,Capability,certificates of one victim were captured allowing the Operation Cleaver,1,the Operation Cleaver team Private signing certificates of one victim were captured,access
2393,Capability,"each organization varied greatly, including completely compromised systems and",1,Cleaver’s level of access into each organization Active Directory domain controllers and credentials including,upload
2394,Capability,"each organization varied greatly, including completely compromised systems and",1,Cleaver’s level of access into each organization including compromised data repositories,begin
2395,Capability,"each organization varied greatly, including completely compromised systems and",1,Cleaver’s level of access into each organization including stolen VPN credentials,access
2396,Capability,VPN credentials. Compromised systems include Microsoft Windows web servers,1,"Compromised systems Microsoft Windows web servers running IIS and ColdFusion, Apache with PHP, many variants of Microsoft Windows desktops and servers, and Linux servers include",wiping
2397,Capability,servers. Compromised network infrastructure included Cisco VPNs as well,1,Compromised network infrastructure Cisco VPNs as well as Cisco switches and routers included,create
2398,Capability,"networks, but Cleaver did exfiltrate extremely sensitive data from",1,Cleaver exfiltrate extremely sensitive data from many critical infrastructure companies,Checking
2399,Capability,"or affiliated organizations, to target and potentially sabotage ICS and SCADA environments",1,"them, or affiliated organizations ICS and SCADA environments target and potentially sabotage with ease",uploads
2400,Capability,"South Korea. The attackers targeted research efforts, student information,",1,"The attackers targeted research efforts, student information, student housing, and financial aid systems",changes
2401,Capability,ubiquitous: Active Directory domains were fully compromised along with entire Cisco,1,"Active Directory domains were fully compromised along with entire Cisco Edge switches, routers, and internal networking infrastructure",starts
2402,Capability,"of the Cleaver team, allowing permanent persistence under compromised",1,Fully compromised VPN credentials allowing permanent persistence under compromised credentials,is started
2403,Capability,Fully compromised VPN credentials meant their entire remote access,1,Fully compromised VPN credentials meant their entire remote access infrastructure and supply chain was under the control of the Cleaver team,is removed
2404,Capability,under compromised credentials. They achieved complete access to airport,1,They achieved complete access to airport gates and their security control systems,been uploaded
2405,Capability,"security control systems, potentially allowing them to spoof gate",1,complete access to airport gates and their security control systems allowing them to spoof gate credentials,reports
2406,Capability,spoof gate credentials. They gained access to PayPal and,1,They gained access to PayPal and Go Daddy credentials,contains
2407,Capability,and Go Daddy credentials allowing them to make fraudulent,1,access to PayPal and Go Daddy credentials allowing them to make fraudulent purchases,contains
2408,Capability,make fraudulent purchases and allowed unfettered access to the,1,access to PayPal and Go Daddy credentials allowed unfettered access to the victim’s domains,contains
2409,Capability,"attackers. They were observed conducting SQL injections, controlling backdoors,",1,They SQL injections conducting,contains
2410,Capability,"observed conducting SQL injections, controlling backdoors, as well as",1,They controlling backdoors,contains
2411,Capability,"backdoors, as well as exfiltrating information using this address,",1,They exfiltrating information using this address,propagates
2412,Capability,compromises. They were observed conducting SQL injection attacks. While,1,They SQL injection attacks conducting,connects
2413,Capability,main components. The creator generates an ASPX web shell,1,The creator generates an ASPX web shell using user input as well as a collection of templates,serves
2414,Capability,"web shell could then be installed via xp_cmdshell, or any",1,"The web shell be installed via xp_cmdshell, or any other method which would grant the attacker write access",drops
2415,Capability,behavior in order to gather cached credentials from any,1,Net Crawler gather cached credentials from any and all accessible computers on an infected network,started
2416,Capability,of namespaces. Many versions were obfuscated with a legitimate tool,1,Many versions were obfuscated with a legitimate tool for developers named SmartAssembly,terminated
2417,Capability,"When executed, it will capture the user’s keystrokes and",1,it capture the user’s keystrokes,was executed
2418,Capability,which PVZ bot then exfiltrates The logger module binary’s,1,PVZ bot exfiltrates a location,installed
2419,Capability,"the nbrute utility, which brute-forces network credentials and relies",1,the nbrute utility brute-forces network credentials,started
2420,Capability,"nuclear weapons efforts, has mentioned in multiple posts having",1,"The operators of the blog IranRedLine.org, which comments on Iran’s nuclear weapons efforts mentioned in having been the target of debilitating brute-force authentication attacks from IP addresses registered to the same Tarh Andishan team found in Cleaver multiple posts",terminated
2421,Capability,"The PVZ tool chain includes a variety of functionality,",1,The PVZ tool chain includes a denial of service tool they developed,executed
2422,Capability,of this organization. Nesha was seen in breaches involving SQL,1,Nesha was seen in breaches involving SQL injection as well as other techniques,started
2423,Capability,other techniques. Nesha often utilized web-based backdoors developed in,1,"Nesha utilized web-based backdoors developed in ASPX, PHP as well as ColdFusion",dropped
2424,Capability,"often support tools, either monitoring the activity of other",1,These tools monitoring the activity of other tools,executed
2425,Capability,of other tools or supplementing the function of other,1,These tools supplementing the function of other tools gathering information during the infiltration process,created
2426,Capability,the compromise. SQL injection is a very common and,1,SQL injection is a very common and simple attack method,generating
2427,Capability,query. SQL injection payloads used by this organization have,1,this organization SQL injection payloads used,is dropped
2428,Capability,by this organization have been double encoded Double encoding SQL injection,1,SQL injection payloads been double encoded,is dropped
2429,Capability,encoding SQL injection payloads allows for bypassing of various,1,"Double encoding SQL injection payloads allows for bypassing of various anti-exploitation filters, such as those supplied by Web Application Firewalls (WAFs)",starts
2430,Capability,"executing software, which quietly installs malware alongside of the",1,downloading and executing software installs malware alongside of the desired program,xor’d
2431,Capability,the résumé submission application checks the Internet connection. If,1,the résumé submission application checks the Internet connection,created
2432,Capability,"ensured, the malware (TinyZbot) is dropped and executed. This clever",1,is dropped the malware (TinyZbot),is
2433,Capability,After an Internet connection is ensured the malware (TinyZbot) is,1,is ensured an Internet connection,creates
2434,Capability,"first résumé submission form requests contact information. This form,",1,The first résumé submission form requests contact information,starts
2435,Capability,"running in the background, logging their keystrokes, retrieving their",1,the malware logging their keystrokes,makes
2436,Capability,"background, logging their keystrokes, retrieving their stored passwords, etc.",1,the malware retrieving their stored passwords,are then executed
2437,Capability,This increase in privileges allows for the attacker to,1,This increase in privileges allows the attacker,are made
2438,Capability,ESCALATION & Privilege escalation is a category of techniques,1,Privilege escalation is a category of techniques that describe the process of going from a less privileged user on a compromised computer to a more privileged user,connect
2439,Capability,for the attacker to gain access to privleged areas,1,the attacker gain access to privleged areas of the operating system,is issued
2440,Capability,"a compiled exploit, which leverages the vulnerability commonly referred",1,PrivEsc leverages the vulnerability commonly referred to as KiTrap0D (CVE-2010-0232),is shut down and rebooted
2441,Capability,KiTrap0D (CVE-2010-0232). The exploit allows for escalation of privileges,1,The exploit allows for,are obfuscated
2442,Capability,Zhopin Exploit Team. Pivoting is the process of leveraging,1,Pivoting is the process of leveraging access from one compromised computer in order to gain access to additional systems on the target network,reads
2443,Capability,network. This can involve launching attacks from the compromised,1,launching attacks from the compromised computer,is used
2444,Capability,"compromised computer, or simply abusing access once it has",1,abusing access once it has been gained,transmit
2445,Capability,based network is to extract domain credentials which have,1,extract domain credentials which have been used on the compromised computer from a credential cache,be
2446,Capability,"resources. When executed, they determine which version of Mimikatz",1,they determine which version of Mimikatz to use based on whether the computer’s version of Windows is 32-bit or 64-bit,act
2447,Capability,capable of doing this given sufficient privileges on the,1,given a few well-known tools sufficient privileges on the infected host,adding
2448,Capability,is that MimikatzWrapper also logs these results to res.txt,1,MimikatzWrapper logs these results to in res.txt the executing directory,retrieve
2449,Capability,"the current system, and parses the results for any",1,zhMimikatz parses the results for any cached credentials,launch
2450,Capability,"an attacker has credentials extracted from the cache, whether",1,an attacker extracted credentials from the cache,contact
2451,Capability,can be used to run commands on any other,1,PsExec run commands on any other computer which accepts those domain credentials,downloads
2452,Capability,can be used to jump from computer to computer,1,it jump from to on computer a compromised network,creates
2453,Capability,"credentials. If this technique is combined with cached credential dumping,",1,is combined this technique with cached credential dumping,creates
2454,Capability,network. (Net Net Crawler utilizes a cached credential dumping,1,Net Crawler PsExec utilizes a cached credential dumping technique along with,encode
2455,Capability,"worm throughout a network, collecting any and all credentials",1,Net Crawler collecting any and all credentials that it can extract from credential caches,contacted
2456,Capability,It starts by first extracting cached credentials from the,1,It extracting cached credentials from the infected computer’s cache,contacting
2457,Capability,methodology is applied to brute forcing each SMB enabled target,1,an iterative methodology brute forcing each SMB enabled target with each credential that was extracted from the cache,calling back
2458,Capability,it then continues to scan a set of configured,1,it scan a set of configured IP addresses on to the local subnet determine which IP addresses have SMB related ports open,contains
2459,Capability,utilizing PsExec. This copy repeats the behavior of the,1,This copy repeats the behavior of the original but with already discovered credentials as well as newly discovered ones on the newly infected host,loads up
2460,Capability,read By Nesha. Jasus is an ARP cache poisoner,1,Jasus is an ARP cache poisoner developed by the Operation Cleaver team,creates
2461,Capability,on Cylance’s blog. MS08-067 is a vulnerability in Microsoft,1,MS08-067 is a vulnerability in Microsoft Windows made popular by the Conficker worm which can be exploited by a specially crafted packet to the operating system’s RPC network interface,creates
2462,Capability,positive attribute of Jasus is its poor detection ratio,1,The primary positive attribute of Jasus is its poor detection ratio by the antivirus industry,creates
2463,Capability,"has the ability to dump stored and cached credentials,",1,It dump stored and cached credentials,drop
2464,Capability,"and cached credentials, and conduct attacks like ARP cache",1,It conduct attacks like ARP cache poisoning,contains
2465,Capability,poisoning in order to capture credentials being transmitted on,1,It capture credentials being transmitted on the network,calls
2466,Capability,the network. It also has a remotely installable trojan,1,It has a remotely installable trojan named Abel,is then deleted
2467,Capability,"trojan named Abel, which enables some of its functionality",1,a remotely installable trojan named Abel enables some of its functionality on a remote target,is created
2468,Capability,the Operation Cleaver team using Cain & Abel for,1,the Operation Cleaver team Cain & Abel using for extracting credentials from caches and the network,is created
2469,Capability,the infected target. Exfiltration is the process of moving,1,Exfiltration is the process of moving information to an external site,filled
2470,Capability,"a strong focus on stealing confidential/privileged information, and they",1,Operation Cleaver stealing confidential/privileged information,copied
2471,Capability,"In this context, it is the process of stealing",1,it is the process of stealing information without being detected,deleted
2472,Capability,observed in 2013 mainly utilized FTP servers with anonymous,1,Cleaver Operations FTP servers utilized with in order to anonymous access enabled pilfer large quantities of information,installs
2473,Capability,This allowed them to use existing command line utilities,1,them use existing command line utilities available on their targets,is sent
2474,Capability,targets in order to upload information. This is a,1,them upload information,is used
2475,Capability,were often instructed to download additional files from these,1,infected computers download additional files from these FTP servers,is delivered
2476,Capability,hosted FTP servers that were used in the infection of,1,FTP servers were used in the exfiltration of information,sends
2477,Capability,"can be abused to enable a reverse connecting shell,",1,This feature enable a reverse connecting shell,discovers
2478,Capability,can be used to remotely control a target. NetCat’s network,1,a reverse connecting shell remotely control a target,registered
2479,Capability,was observed attempting to use NetCat to exfiltrate information,1,The Operation Cleaver team NetCat use to exfiltrate information,send
2480,Capability,information as well as use it as a reverse,1,The Operation Cleaver team use it as a reverse connecting shell,is received
2481,Capability,ability for NetCat to execute a command after the,1,NetCat execute a command after the connection is established,makes
2482,Capability,for this information to be transferred with inline obfuscation and/,1,zhCat be transferred this information with inline obfuscation and/ or encryption,expects
2483,Capability,that privileged information is being exfiltrated The command line help,1,being exfiltrated privileged information,send
2484,Capability,enables HTTP mode. This makes the traffic between zhCat,1,This makes the traffic between zhCat instances look like benign HTTP traffic,load
2485,Capability,"enabled, the attackers can use zhCat to also XOR",1,the attackers use zhCat to also XOR encrypt the traffic with a shared key,is sent back
2486,Capability,following is the key used for XOR encryption: Sorry!,1,XOR encryption used the key for,been used
2487,Capability,character. An attacker could set up a server instance of,1,An attacker set up a server instance of zhCat with in order to the following command enable both HTTP and XOR obfuscation,used
2488,Capability,"can be used to exfiltrate information visually, as well",1,These RDP connections exfiltrate information,established
2489,Capability,as well as to remotely control the computers hosting the,1,These RDP connections remotely control the computers hosting the RDP servers,extracted
2490,Capability,CLEAVER Early Cleaver operations abused SMTP in order to,1,Early Cleaver operations SMTP abused in order to exfiltrate information,evaded
2491,Capability,exfiltrate information. The sending is performed by internally developed malware,1,"internally developed malware samples such as TinyZBot and Csext The sending is performed in order to exfiltrate information about the infected computer, as well as requested files and keystroke logging information",conducted
2492,Capability,allowed the attackers to use infrastructure that was not,1,the attackers use infrastructure that was not theirs to exfiltrate information,include
2493,Capability,The files being exfiltrated are added to the email as,1,The files being exfiltrated are added to as the email attachments,include
2494,Capability,the added benefit of blending in with other benign HTTP,1,SOAP blending in with other benign HTTP traffic,exposing
2495,Capability,"control protocol, files can be exfiltrated over SOAP to the",1,SOAP be exfiltrated files over to the command and control server,impacted
2496,Capability,the Persistence section. Persistence is the means of maintaining,1,Persistence is the means of maintaining access to a compromised network,leveraged
2497,Capability,and tools for persistence used by Cleaver. TinyZBot is,1,Cleaver used the following are techniques and tools for persistence,were compromised
2498,Capability,used by Cleaver. TinyZBot is a backdoor developed in,1,TinyZBot is a backdoor developed in C#,were harvested
2499,Capability,of TinyZBot is to gather information from an infected,1,TinyZBot gather information from an infected computer,include
2500,Capability,computer as well as maintain and further access into,1,TinyZBot maintain access into a compromised network,leveraged
2501,Capability,"SOAP traffic could easily be considered benign traffic, as it",1,SOAP traffic be considered benign traffic,were coupled
2502,Capability,requests that this file is then uploaded over SOAP to the,1,SOAP is then uploaded this file over to the command and control server,include
2503,Capability,requests that the file be deleted from the infected system.,1,be deleted the file from the infected system,include
2504,Capability,"It was limited to logging keystroke data, sending emails,",1,It logging keystroke data,include
2505,Capability,"data, sending emails, and creating a link in the",1,It creating a link in for the user’s startup folder persistence,include
2506,Capability,exfiltrating the logged keystrokes relied upon a hardcoded email,1,Its method of exfiltrating the logged keystrokes relied upon a hardcoded email address stored in the binary,include
2507,Capability,"from China, but would be sent with the keystroke logging",1,"The message be sent with the keystroke logging data as attachments, as well as system information",include
2508,Capability,of receiving commands and was obfuscated with SmartAssembly. The following,1,SmartAssembly The initial version was obfuscated with,include
2509,Capability,data exfiltration method also underwent modification to be activated,1,The email data exfiltration method underwent modification to be activated at a scheduled interval,include
2510,Capability,version was compiled which allowed for self-deletion. On May,1,a new version allowed for self-deletion,include
2511,Capability,The exfiltration email address was also changed to TerafficAnalyzer(at)yahoo.com. On June,1,TerafficAnalyzer(at)yahoo.com The exfiltration email address was also changed to,include
2512,Capability,for a year. SmartAssembly was reused again. A method was,1,SmartAssembly was reused,were captured
2513,Capability,method was added to detect what security related software,1,A method detect what security related software is installed,compromise
2514,Capability,is installed. Avira antivirus was specifically targeted and disabled due to its detection,1,Avira antivirus was specifically targeted and disabled,including
2515,Capability,new keystroke logger module added in this version. This,1,added the new keystroke logger module in this version,including
2516,Capability,This keystroke logger source is publicly available and referred,1,This keystroke logger source is publicly available and referred to as DeadkeyLogger,including
2517,Capability,extract Internet Explorer passwords was added Clipboard monitoring code was,1,The ability to extract Internet Explorer passwords was added,including
2518,Capability,added. Clipboard monitoring code was added but not invoked. The,1,Clipboard monitoring code was added,include
2519,Capability,"2014, added functionality which allowed screenshots of the desktop",1,"The version compiled on June 23, 2014 allowed screenshots of the desktop to be taken",included
2520,Capability,obfuscation. A bug fix is made to the keystroke logging,1,A bug fix is made to the keystroke logging method,exfiltrate
2521,Capability,"method, and clipboard monitoring is enabled Three items were compiled",1,is enabled clipboard monitoring,target and potentially sabotage
2522,Capability,was presumably done to limit antivirus detection of each,1,This limit antivirus detection of each individual file,targeted
2523,Capability,This was likely to avoid detonation-based detection engines. This,1,This avoid detonation-based detection engines,were fully compromised
2524,Capability,keep TinyZBot running by enumerating every process and checking,1,supplemental tools enumerating every process,allowing
2525,Capability,"York, USA Multiple backdoors were used by this organization. These",1,this organization Multiple backdoors were used,meant
2526,Capability,scripts or applications that allowed for command or code,1,scripts or applications allowed for command or code execution outside of the victim network,achieved
2527,Capability,"servers, so commands can be executed from a browser or",1,be executed commands from a browser or client able to communicate with them,allowing
2528,Capability,"Many of their backdoors were web applications, added to",1,Many of their backdoors were web applications,gained
2529,Capability,Nesha. A PHP shell was also observed which also included attribution,1,A PHP shell was also observed,allowing
2530,Capability,with them. This group includes the results of the,1,"This group includes the results of the Shell Creator mentioned in the Attribution section, as well as ASPX backdoors used by Nesha",allowed
2531,Capability,ASPX backdoor named Zh0uSh311 was located on live servers as,1,An ASPX backdoor named Zh0uSh311 was located on ive servers,were commonly used
2532,Capability,servers as well as recovered fro a staging server.,1,An ASPX backdoor named Zh0uSh311 recovered fro a staging server,served
2533,Capability,be straightforward. Its functionality breaks down into three fairly standard,1,Its functionality SQL queries breaks down into,conducting
2534,Capability,be straightforward. Its functionality breaks down into three fairly standard,1,Its functionality breaks down into executing commands,controlling
2535,Capability,be straightforward. Its functionality breaks down into three fairly standard,1,Its functionality breaks down into uploading files,exfiltrating
2536,Capability,"Zh0uSh3ll, allowing This organization utilized backdoors which masqueraded as",1,This organization utilized backdoors,was
2537,Capability,the traffic easy to pass over as benign. When a,1,the traffic pass over as benign,conducting
2538,Capability,"tools utilize. Command functionality is limited to executing supplied commands,",1,Command functionality is limited to downloading,generates
2539,Capability,"and control channel, primarily uploading results of commands and",1,PVZ-Out uploading results of commands and keystroke logging data to a remote server,be installed
2540,Capability,OPERATION CLEAVER Data uploaded is often compressed which can make it,1,Data uploaded is often compressed,being utilized
2541,Capability,"often compressed, which can make it more difficult to",1,make it more difficult to detect the exfiltration of sensitive information,communicates
2542,Capability,name osppsvc.exe. SYN Flooder is a simple network based,1,SYN Flooder is a simple network based denial of service tool,exhibits
2543,Capability,name ossysvc.exe. Logger Module observes the user’s actions and,1,Logger Module observes the user’s actions,gather
2544,Capability,"file. The recorded actions include mouse clicks, active windows,",1,The recorded actions include mouse clicks,were obfuscated
2545,Capability,"file. The recorded actions include mouse clicks, active windows,",1,The recorded actions include active windows,capture
2546,Capability,"file. The recorded actions include mouse clicks, active windows,",1,The recorded actions include keypresses,exfiltrates
2547,Capability,"file. The recorded actions include mouse clicks, active windows,",1,The recorded actions include clipboard data,save
2548,Capability,location where PVZ-Out can exfiltrate it to its command,1,PVZ-Out exfiltrate it to its command and control server,brute-forces
2549,Capability,executable. The tool chain is minimized down to a command and,1,The tool chain is minimized down to keystroke logging,mentioned
2550,Capability,executable. The tool chain is minimized down to a command and,1,The tool chain is minimized down to clipboard monitoring,includes
2551,Capability,"control still supports upgrading, downloading and executing of applications,",1,he command and control downloading applications,includes
2552,Capability,"Amsterdam, Noord-Holland, Netherlands Csext is a backdoor application developed",1,Csext is a backdoor application developed in C#,was seen
2553,Capability,"is running cmd.exe, effectively making it a reverse connecting",1,making it a reverse connecting shell,utilized
2554,Capability,a predictable method to regain access to a compromised,1,the attackers regain access to a compromised network if they ever lose access,monitoring
2555,Capability,functionality is used to exfiltrate the results of commands,1,This email functionality exfiltrate the results of commands from the command file which can also include requests like gathering user information,supplementing
2556,Capability,"shellcode, but it is obfuscated to evade static analysis.",1,obfuscated it to evade static analysis,is
2557,Capability,as it decrypts and builds its own runtime import,1,it builds its own runtime import table to hinder the analysis,used
2558,Capability,the WebDAV C&C to exfiltrate system and user information.,1,Malware exfiltrate system,been double encoded
2559,Capability,the WebDAV C&C to exfiltrate system and user information.,1,Malware exfiltrate user information,allows
2560,Capability,"As seen, the malware uses a number of RATs",1,the malware uses a number of RATs,connect
2561,Capability,number of RATs to control its victims or track,1,the malware control its victims,social engineer
2562,Capability,control its victims or track their activity. One of,1,the malware track their activity,installs
2563,Capability,text. Stolen data was packed and sent encrypted over,1,Stolen data packed,combined
2564,Capability,data was packed and sent encrypted over HTTP random,1,HTTP random ports Stolen data sent over,masquerades
2565,Capability,the victim’s computer and beaconed its IP address to,1,custom malware beaconed its IP address to an e-mail account under the attacker’s control,make
2566,Capability,contained custom malware that profiled the victim’s computer and,1,custom malware profiled the victim’s computer,are written
2567,Capability,"the decoy slideshow, and beacons home with the IP",1,The custom malware used in this attack beacons home with the IP address of the victim’s computer,executed
2568,Capability,"the decoy slideshow, and beacons home with the IP",1,The custom malware used in this attack beacons home with each details about his or her system time the computer restarts,was also executed
2569,Capability,"it is intended for identifying and locating a target. Further, because",1,it identifying and locating a target,use
2570,Capability,"Further, because the malware sends data captured by the",1,the malware sends data captured by the malware to an e-mail address,were registered
2571,Capability,both AdobeR1.exe and pictures.exe are deleted The AdobeR1 file writes,1,When are deleted both AdobeR1.exe and pictures.exe the slideshow is closed,checks
2572,Capability,of executable files that perform information collection and communication,1,a series of executable files perform information collection,display
2573,Capability,"data collection and sending is somewhat unusual, with each",1,The program sequence of data collection and sending is somewhat unusual,are cached
2574,Capability,"then runs GooglUpd, which cleans up the program files if",1,GooglUpd cleans up the program files if they exist,is dropped
2575,Capability,"nvidrv runs svhosts, which tests Internet connectivity by doing",1,svhosts Internet connectivity tests,executed
2576,Capability,request to myexternalip.com and collects the external IP of,1,rundl132.exe collects the external IP of the infected machine,is ensured
2577,Capability,Internet Files\Content.IE5\Q7B90TFG\raw1.txt Then rundl132 writes the external IP to:,1,rundl132 writes the external IP,connect
2578,Capability,"rundl132 runs AdobeIns, which zips the contents of the",1,AdobeIns zips the contents of the win32.tmp folder,is launched
2579,Capability,"the other programs and zips them in an encrypted,",1,"Program AdobeIns.exe zips them in an encrypted, password- protected file",requests
