,Unnamed: 0,label,text-neigh,label_num,text-rel,text-neigh-processed,text-rel-processed,text-neigh-tokens,text-rel-tokens
1923,1923,no-infection/propagation,highly-complex threat which has been used for large-scale data collection,0,Regin been used for large-scale data collection or intelligence gathering campaigns,highly-complex threat ha use large-scal data collect,regin use large-scal data collect intellig gather campaign,"['highly-complex', 'threat', 'ha', 'use', 'large-scal', 'data', 'collect']","['regin', 'use', 'large-scal', 'data', 'collect', 'intellig', 'gather', 'campaign']"
1924,1924,no-infection/propagation,in virtual environment. It gets CPU name and identifier,0,It CPU name and identifier gets from the registry at HKLM\HARDWARE\DESCRIPTION\ System\CentralProcessor\0,virtual environment. get cpu name identifi,cpu name identifi get registri,"['virtual', 'environment.', 'get', 'cpu', 'name', 'identifi']","['cpu', 'name', 'identifi', 'get', 'registri']"
1925,1925,no-infection/propagation,at HKLM\HARDWARE\DESCRIPTION\ System\CentralProcessor\0 and collects IP and MAC addresses,0,It IP and MAC addresses of local network adapters collects,collect ip mac address,ip mac address local network adapt collect,"['collect', 'ip', 'mac', 'address']","['ip', 'mac', 'address', 'local', 'network', 'adapt', 'collect']"
1926,1926,no-infection/propagation,creates one. The module implements a method to resist,0,The module implements a method to resist running in virtual environment,creat one. modul implement method resist,modul implement method resist run virtual environ,"['creat', 'one.', 'modul', 'implement', 'method', 'resist']","['modul', 'implement', 'method', 'resist', 'run', 'virtual', 'environ']"
1927,1927,no-infection/propagation,"the module attempts to delete some other, prob- ably",0,"the module delete some other, prob- ably older, components which might be present on the system",modul attempt delet prob- abli,modul delet prob- abli older compon might present system,"['modul', 'attempt', 'delet', 'prob-', 'abli']","['modul', 'delet', 'prob-', 'abli', 'older', 'compon', 'might', 'present', 'system']"
1928,1928,no-infection/propagation,"180 days, the module wipes TLP: Green For any",0,the module wipes the file,180 day modul wipe tlp: green ani,modul wipe file,"['180', 'day', 'modul', 'wipe', 'tlp:', 'green', 'ani']","['modul', 'wipe', 'file']"
1929,1929,no-infection/propagation,a special variable that makes module dormant and dis-,0,a special variable makes module dormant,special variabl make modul dormant dis-,special variabl make modul dormant,"['special', 'variabl', 'make', 'modul', 'dormant', 'dis-']","['special', 'variabl', 'make', 'modul', 'dormant']"
1930,1930,no-infection/propagation,that after receiving it is XORed with byte value 0x55,0,is XORed it with byte value 0x55,receiv xore byte valu 0x55,xore byte valu 0x55,"['receiv', 'xore', 'byte', 'valu', '0x55']","['xore', 'byte', 'valu', '0x55']"
1931,1931,no-infection/propagation,WinRar SFX file that drops and starts the module,0,WinRar SFX file drops the module,winrar sfx file drop start modul,winrar sfx file drop modul,"['winrar', 'sfx', 'file', 'drop', 'start', 'modul']","['winrar', 'sfx', 'file', 'drop', 'modul']"
1932,1932,no-infection/propagation,the module is to collect various secrets stored on,0,the module collect various secrets stored on a local system,modul collect variou secret store,modul collect variou secret store local system,"['modul', 'collect', 'variou', 'secret', 'store']","['modul', 'collect', 'variou', 'secret', 'store', 'local', 'system']"
1933,1933,no-infection/propagation,"it is running, it uses simple AV heuristics evasion",0,it uses simple AV heuristics evasion technique,run use simpl av heurist evas,use simpl av heurist evas techniqu,"['run', 'use', 'simpl', 'av', 'heurist', 'evas']","['use', 'simpl', 'av', 'heurist', 'evas', 'techniqu']"
1934,1934,no-infection/propagation,"that, the mod- ule collects information about current system",0,the mod- ule collects information about current system which includes the following,mod- ule collect inform current system,mod- ule collect inform current system includ follow,"['mod-', 'ule', 'collect', 'inform', 'current', 'system']","['mod-', 'ule', 'collect', 'inform', 'current', 'system', 'includ', 'follow']"
1935,1935,no-infection/propagation,"far, the attackers can steal logins and pass- words",0,the attackers steal logins and pass- words,far attack steal login pass- word,attack steal login pass- word,"['far', 'attack', 'steal', 'login', 'pass-', 'word']","['attack', 'steal', 'login', 'pass-', 'word']"
1936,1936,no-infection/propagation,malware. When IntelliForms information is stolen the malware tries to,0,IntelliForms information is stolen,malware. intelliform inform stolen malwar tri,intelliform inform stolen,"['malware.', 'intelliform', 'inform', 'stolen', 'malwar', 'tri']","['intelliform', 'inform', 'stolen']"
1937,1937,no-infection/propagation,• India The module uses several simple XOR­based algorithms,0,The module uses several simple XOR­based algorithms to encrypt embedded string data,india modul use sever simpl xor­bas algorithm,modul use sever simpl xor­bas algorithm encrypt embed string data,"['india', 'modul', 'use', 'sever', 'simpl', 'xor\xadbas', 'algorithm']","['modul', 'use', 'sever', 'simpl', 'xor\xadbas', 'algorithm', 'encrypt', 'embed', 'string', 'data']"
1938,1938,no-infection/propagation,nssutil3.dll • softokn3.dll When stealing secrets from Firefox and,0,it Firefox and Chrome stealing secrets from,nssutil3.dl softokn3.dl steal secret firefox,firefox chrome steal secret,"['nssutil3.dl', 'softokn3.dl', 'steal', 'secret', 'firefox']","['firefox', 'chrome', 'steal', 'secret']"
1939,1939,no-infection/propagation,as 2011­01­28 17:03:50. After stealing secrets from local system,0,the malware stealing secrets from local system,2011­01­28 17:03:50. steal secret local system,malwar steal secret local system,"['2011\xad01\xad28', '17:03:50.', 'steal', 'secret', 'local', 'system']","['malwar', 'steal', 'secret', 'local', 'system']"
1940,1940,no-infection/propagation,of embedded script. It is logging all actions to inform,0,It is logging all actions to inform the operator what exactly was executed by this variant of the malware,embed script. log action inform,log action inform oper exactli wa execut thi variant malwar,"['embed', 'script.', 'log', 'action', 'inform']","['log', 'action', 'inform', 'oper', 'exactli', 'wa', 'execut', 'thi', 'variant', 'malwar']"
1941,1941,no-infection/propagation,C&C server. The module uploads all collected information to,0,The module POST request uploads all collected information to via one of the following URLs,c&c server. modul upload collect inform,modul post request upload collect inform via one follow url,"['c&c', 'server.', 'modul', 'upload', 'collect', 'inform']","['modul', 'post', 'request', 'upload', 'collect', 'inform', 'via', 'one', 'follow', 'url']"
1942,1942,no-infection/propagation,PC 6.0) The data is uploaded as a POST request,0,The data is uploaded as in a POST request binary the following format,pc 6.0 data upload post request,data upload post request binari follow format,"['pc', '6.0', 'data', 'upload', 'post', 'request']","['data', 'upload', 'post', 'request', 'binari', 'follow', 'format']"
1943,1943,no-infection/propagation,through running processes and looks for security software basing,0,The trojan looks for security software basing on executable filenames from the list below,run process look secur softwar base,trojan look secur softwar base execut filenam list,"['run', 'process', 'look', 'secur', 'softwar', 'base']","['trojan', 'look', 'secur', 'softwar', 'base', 'execut', 'filenam', 'list']"
1944,1944,no-infection/propagation,uses a trick to evade running on a VMware.,0,The malware evade running on a VMware,use trick evad run vmware.,malwar evad run vmware,"['use', 'trick', 'evad', 'run', 'vmware.']","['malwar', 'evad', 'run', 'vmware']"
1945,1945,no-infection/propagation,"a VMware. First, it checks if cur- rent process",0,it checks if cur- rent process is running in WOW64 environment,vmware. first check cur- rent process,check cur- rent process run wow64 environ,"['vmware.', 'first', 'check', 'cur-', 'rent', 'process']","['check', 'cur-', 'rent', 'process', 'run', 'wow64', 'environ']"
1946,1946,no-infection/propagation,en- vironment is to check local network adapter’s IP,0,check local network adapter’s IP address,en- viron check local network adapt ip,check local network adapt ip address,"['en-', 'viron', 'check', 'local', 'network', 'adapt', 'ip']","['check', 'local', 'network', 'adapt', 'ip', 'address']"
1947,1947,no-infection/propagation,0x564D5868). Another method to detect VM en- vironment is,0,Another method VM en- vironment detect,0x564d5868. anoth method detect vm en- viron,anoth method vm en- viron detect,"['0x564d5868.', 'anoth', 'method', 'detect', 'vm', 'en-', 'viron']","['anoth', 'method', 'vm', 'en-', 'viron', 'detect']"
1948,1948,no-infection/propagation,detected the process instantly terminates Next the malware submits,0,the process VM is detected If terminates,detect process instantli termin next malwar submit,process vm detect termin,"['detect', 'process', 'instantli', 'termin', 'next', 'malwar', 'submit']","['process', 'vm', 'detect', 'termin']"
1949,1949,no-infection/propagation,terminates. Next the malware submits collected information to the,0,"the malware HTTP GET request and the following URL format: http://<C2DOMAIN>/bin/read_i.php ?a1=%STEPID%&a2=%HOSTID%&a3=%SYSINFO%&a4=% AVSOFTID%, where %C2DOMAIN% is one of the following C&C domains submits collected information to using the C&C server",terminates. next malwar submit collect inform,malwar http get request follow url format: hash-code hash-code avsoftid% %c2domain% one follow c&c domain submit collect inform use c&c server some-variable,"['terminates.', 'next', 'malwar', 'submit', 'collect', 'inform']","['malwar', 'http', 'get', 'request', 'follow', 'url', 'format:', 'hash-code', 'hash-code', 'avsoftid%', '%c2domain%', 'one', 'follow', 'c&c', 'domain', 'submit', 'collect', 'inform', 'use', 'c&c', 'server', 'some-variable']"
1950,1950,no-infection/propagation,table above). Igfxext.exe can download a file and drop,0,Igfxext.exe download a file,tabl above. igfxext.ex download file drop,igfxext.ex download file,"['tabl', 'above.', 'igfxext.ex', 'download', 'file', 'drop']","['igfxext.ex', 'download', 'file']"
1951,1951,no-infection/propagation,download a file and drop it to %APPDATA%\microsoft\dis- play\ctfmon.exe,0,Igfxext.exe drop it to %APPDATA%\microsoft\dis- play\ctfmon.exe (md5= e8bfb82b0dd5cef46116d61f62c25060),download file drop system-path ,igfxext.ex drop system-path  md5= hash-code,"['download', 'file', 'drop', 'system-path']","['igfxext.ex', 'drop', 'system-path', 'md5=', 'hash-code']"
1952,1952,no-infection/propagation,"execution, the downloaded file drops SMAGENT.EXE (md5 0306f9ae- 7786570139f78e78bc940597)",0,the downloaded file SMAGENT.EXE (md5 0306f9ae- 7786570139f78e78bc940597) drops to %APPDATA%\MICROSOFT\DISPLAY,execut download file drop smagent.ex md5 0306f9ae-,download file smagent.ex md5 0306f9ae- drop,"['execut', 'download', 'file', 'drop', 'smagent.ex', 'md5', '0306f9ae-']","['download', 'file', 'smagent.ex', 'md5', '0306f9ae-', 'drop']"
1953,1953,no-infection/propagation,of these infected files drop a 63kb self injecting,0,All of these infected files drop a 63kb self injecting compo- nent,infect file drop 63kb self inject,infect file drop 63kb self inject compo- nent,"['infect', 'file', 'drop', '63kb', 'self', 'inject']","['infect', 'file', 'drop', '63kb', 'self', 'inject', 'compo-', 'nent']"
1954,1954,no-infection/propagation,Pioneer.dx. The igfxext.exe component is dropped to disk and run.,0,The igfxext.exe component is dropped to disk,pioneer.dx. igfxext.ex compon drop disk run.,igfxext.ex compon drop disk,"['pioneer.dx.', 'igfxext.ex', 'compon', 'drop', 'disk', 'run.']","['igfxext.ex', 'compon', 'drop', 'disk']"
1955,1955,no-infection/propagation,on WinXP SP3. It drops a keylogger. The debug,0,It drops a keylogger,winxp sp3. drop keylogger. debug,drop keylogg,"['winxp', 'sp3.', 'drop', 'keylogger.', 'debug']","['drop', 'keylogg']"
1956,1956,no-infection/propagation,"Korean The dropper above maintains, drops and installs this kernel mode keylogger:",0,"The dropper above maintains, drops and installs this kernel mode keylogger",korean dropper abov maintain drop instal thi kernel mode keylogger:,dropper abov maintain drop instal thi kernel mode keylogg,"['korean', 'dropper', 'abov', 'maintain', 'drop', 'instal', 'thi', 'kernel', 'mode', 'keylogger:']","['dropper', 'abov', 'maintain', 'drop', 'instal', 'thi', 'kernel', 'mode', 'keylogg']"
1957,1957,no-infection/propagation,"and INT 0xff, and retrieves keystroke data directly from",0,"the NDISKPRO.SYS driver retrieves keystroke data directly from port 0x60, the motherboard keyboard con- troller itself",int 0xff retriev keystrok data directli,ndiskpro.si driver retriev keystrok data directli port 0x60 motherboard keyboard con- troller,"['int', '0xff', 'retriev', 'keystrok', 'data', 'directli']","['ndiskpro.si', 'driver', 'retriev', 'keystrok', 'data', 'directli', 'port', '0x60', 'motherboard', 'keyboard', 'con-', 'troller']"
1958,1958,no-infection/propagation,component. This component then encrypts and writes the retrieved,0,This component encrypts the retrieved values ondisk,component. thi compon encrypt write retriev,thi compon encrypt retriev valu ondisk,"['component.', 'thi', 'compon', 'encrypt', 'write', 'retriev']","['thi', 'compon', 'encrypt', 'retriev', 'valu', 'ondisk']"
1959,1959,no-infection/propagation,"the original dropper, which maintains persistence across reboots with",0,the original dropper maintains persistence across with reboots a simple addition to the HKCU run key,origin dropper maintain persist across reboot,origin dropper maintain persist across reboot simpl addit hkcu run key,"['origin', 'dropper', 'maintain', 'persist', 'across', 'reboot']","['origin', 'dropper', 'maintain', 'persist', 'across', 'reboot', 'simpl', 'addit', 'hkcu', 'run', 'key']"
1960,1960,no-infection/propagation,past. This keylogger module encrypts and stores gathered data,0,This keylogger module encrypts gathered data in a log file,past. thi keylogg modul encrypt store gather data,thi keylogg modul encrypt gather data log file,"['past.', 'thi', 'keylogg', 'modul', 'encrypt', 'store', 'gather', 'data']","['thi', 'keylogg', 'modul', 'encrypt', 'gather', 'data', 'log', 'file']"
1961,1961,no-infection/propagation,Execution vulnerability. CVE-2014- 4113 is a privilege escalation vulnerability,0,CVE-2014- 4113 is a privilege escalation vulnerability,execut vulnerability. cve-2014-  privileg escal vulner,cve-2014-  privileg escal vulner,"['execut', 'vulnerability.', 'cve-2014-', 'privileg', 'escal', 'vulner']","['cve-2014-', 'privileg', 'escal', 'vulner']"
1962,1962,no-infection/propagation,publicly on 2014-11-11 and is a Windows OLE Automation,0,CVE-2014-6332 is a Windows OLE Automation Array Remote Code Execution vulnerability,publicli 2014-11-11 window ole autom,cve-2014-6332 window ole autom array remot code execut vulner,"['publicli', '2014-11-11', 'window', 'ole', 'autom']","['cve-2014-6332', 'window', 'ole', 'autom', 'array', 'remot', 'code', 'execut', 'vulner']"
1963,1963,no-infection/propagation,affected users’ system to download the below payload: function,0,a VBScript download the below payload,affect user system download payload: function,vbscript download payload,"['affect', 'user', 'system', 'download', 'payload:', 'function']","['vbscript', 'download', 'payload']"
1964,1964,no-infection/propagation,"script executes, the system downloads install.exe, which has the",0,the system downloads install.exe,script execut system download install.ex ha,system download install.ex,"['script', 'execut', 'system', 'download', 'install.ex', 'ha']","['system', 'download', 'install.ex']"
1965,1965,no-infection/propagation,"first dropped file, doc.exe, contains the CVE-2014-4113 exploit and",0,"The first dropped file, doc.exe contains the CVE-2014-4113 exploit",first drop file doc.ex contain cve-2014-4113 exploit,first drop file doc.ex contain cve-2014-4113 exploit,"['first', 'drop', 'file', 'doc.ex', 'contain', 'cve-2014-4113', 'exploit']","['first', 'drop', 'file', 'doc.ex', 'contain', 'cve-2014-4113', 'exploit']"
1966,1966,no-infection/propagation,and then attempts to execute test.exe with the elevated,0,"The first dropped file, doc.exe execute test.exe with the elevated privileges",attempt execut test.ex elev,first drop file doc.ex execut test.ex elev privileg,"['attempt', 'execut', 'test.ex', 'elev']","['first', 'drop', 'file', 'doc.ex', 'execut', 'test.ex', 'elev', 'privileg']"
1967,1967,no-infection/propagation,"with successful exploitation, would give any user SYSTEM access",0,This CVE SYSTEM access on the machine give any user,success exploit would give ani user system access,thi cve system access machin give ani user,"['success', 'exploit', 'would', 'give', 'ani', 'user', 'system', 'access']","['thi', 'cve', 'system', 'access', 'machin', 'give', 'ani', 'user']"
1968,1968,no-infection/propagation,"The malware component, test.exe, uses the Windows command ""cmd.exe""",0,"The malware component, test.exe uses the Windows command ""cmd.exe"" /C whoami to verify it is running with the elevated privileges of System",malwar compon test.ex use window command cmd.ex,malwar compon test.ex use window command cmd.ex system-path  whoami verifi run elev privileg system,"['malwar', 'compon', 'test.ex', 'use', 'window', 'command', 'cmd.ex']","['malwar', 'compon', 'test.ex', 'use', 'window', 'command', 'cmd.ex', 'system-path', 'whoami', 'verifi', 'run', 'elev', 'privileg', 'system']"
1969,1969,no-infection/propagation,privileges of System and creates persistence by creating the,0,"The malware component, test.exe creates persistence by creating the following scheduled task",privileg system creat persist creat,malwar compon test.ex creat persist creat follow schedul task,"['privileg', 'system', 'creat', 'persist', 'creat']","['malwar', 'compon', 'test.ex', 'creat', 'persist', 'creat', 'follow', 'schedul', 'task']"
1970,1970,no-infection/propagation,attachment. The deflated exe was a variant of the,0,The deflated exe was a variant of the same downloader described above,attachment. deflat exe wa variant,deflat exe wa variant download describ abov,"['attachment.', 'deflat', 'exe', 'wa', 'variant']","['deflat', 'exe', 'wa', 'variant', 'download', 'describ', 'abov']"
1971,1971,no-infection/propagation,payload in that case was detected as Backdoor.APT.CookieCutter (aka Pirpi),0,The secondary payload Backdoor.APT.CookieCutter (aka Pirpi) was detected as,payload case wa detect aka pirpi,secondari payload aka pirpi wa detect,"['payload', 'case', 'wa', 'detect', 'aka', 'pirpi']","['secondari', 'payload', 'aka', 'pirpi', 'wa', 'detect']"
1972,1972,no-infection/propagation,PE32 DLL Exports: _LowLevelKeyboardProc@12 Creates the log file: %TEMP%\~DFD3O8.tmp.,0,Creates the log file: %TEMP%\~DFD3O8.tmp,pe32 dll exports: creat log file: system-path  tmp-file some-variable,creat log file: system-path  tmp-file some-variable,"['pe32', 'dll', 'exports:', 'creat', 'log', 'file:', 'system-path', 'tmp-file', 'some-variable']","['creat', 'log', 'file:', 'system-path', 'tmp-file', 'some-variable']"
1973,1973,no-infection/propagation,hidden console window and registers its only export _LowLevelKeyboardProc@12,0,It registers its only export _LowLevelKeyboardProc@12 as a hook procedure for low-level keyboard input events (WH_KEYBOARD_LL hook),hidden consol window regist onli export,regist onli export hook procedur low-level keyboard input event wh_keyboard_l hook,"['hidden', 'consol', 'window', 'regist', 'onli', 'export']","['regist', 'onli', 'export', 'hook', 'procedur', 'low-level', 'keyboard', 'input', 'event', 'wh_keyboard_l', 'hook']"
1974,1974,no-infection/propagation,SYSKEYDOWN system messages and writes information about each keystroke,0,The low-level keyboard hook procedure writes information about each keystroke to the log file,syskeydown system messag write inform keystrok,low-level keyboard hook procedur write inform keystrok log file,"['syskeydown', 'system', 'messag', 'write', 'inform', 'keystrok']","['low-level', 'keyboard', 'hook', 'procedur', 'write', 'inform', 'keystrok', 'log', 'file']"
1975,1975,no-infection/propagation,an infinite loop. It collects most of the available,0,It collects most of the available information about the system,infinit loop. collect avail,collect avail inform system,"['infinit', 'loop.', 'collect', 'avail']","['collect', 'avail', 'inform', 'system']"
1976,1976,no-infection/propagation,"The retrieved information is compressed using bzip2, encrypted with",0,The retrieved information compressed using bzip2,retriev inform compress use bzip2 encrypt,retriev inform compress use bzip2,"['retriev', 'inform', 'compress', 'use', 'bzip2', 'encrypt']","['retriev', 'inform', 'compress', 'use', 'bzip2']"
1977,1977,no-infection/propagation,"is compressed using bzip2, encrypted with AES and then",0,AES The retrieved information encrypted with,compress use bzip2 encrypt ae,ae retriev inform encrypt,"['compress', 'use', 'bzip2', 'encrypt', 'ae']","['ae', 'retriev', 'inform', 'encrypt']"
1978,1978,no-infection/propagation,read from disk and uploaded to the server instead,0,uploaded it to the server,read disk upload server instead,upload server,"['read', 'disk', 'upload', 'server', 'instead']","['upload', 'server']"
1979,1979,no-infection/propagation,the server. The module transmits the collected information in,0,The module transmits the collected information in the body of the POST request,server. modul transmit collect inform,modul transmit collect inform bodi post request,"['server.', 'modul', 'transmit', 'collect', 'inform']","['modul', 'transmit', 'collect', 'inform', 'bodi', 'post', 'request']"
1980,1980,no-infection/propagation,sophistication. All three samples provided remote access to the,0,All three samples provided remote access to via the attacker two Command and Control (C2) servers,sophistication. three sampl provid remot access,three sampl provid remot access via attack two command control c2 server,"['sophistication.', 'three', 'sampl', 'provid', 'remot', 'access']","['three', 'sampl', 'provid', 'remot', 'access', 'via', 'attack', 'two', 'command', 'control', 'c2', 'server']"
1981,1981,no-infection/propagation,"to infect other systems, download additional tools, remove log",0,a post exploitation tool download,infect system download addit tool remov log,post exploit tool download,"['infect', 'system', 'download', 'addit', 'tool', 'remov', 'log']","['post', 'exploit', 'tool', 'download']"
1982,1982,no-infection/propagation,"systems, download additional tools, remove log data, and itself",0,a post exploitation tool remove log data,system download addit tool remov log data,post exploit tool remov log data,"['system', 'download', 'addit', 'tool', 'remov', 'log', 'data']","['post', 'exploit', 'tool', 'remov', 'log', 'data']"
1983,1983,no-infection/propagation,"log data, and itself be used as a backdoor. The",0,be used itself as a backdoor,log data use backdoor.,use backdoor,"['log', 'data', 'use', 'backdoor.']","['use', 'backdoor']"
1984,1984,no-infection/propagation,mode driver that can hide aspects of the tool,0,The third sample hide aspects of the tool from user-mode tools,mode driver hide aspect tool,third sampl hide aspect tool user-mod tool,"['mode', 'driver', 'hide', 'aspect', 'tool']","['third', 'sampl', 'hide', 'aspect', 'tool', 'user-mod', 'tool']"
1985,1985,no-infection/propagation,tools. This third component is likely used for long-term implantation and,0,This third component is likely used for intelligence gathering,tools. thi third compon like use long-term implant,thi third compon like use intellig gather,"['tools.', 'thi', 'third', 'compon', 'like', 'use', 'long-term', 'implant']","['thi', 'third', 'compon', 'like', 'use', 'intellig', 'gather']"
1986,1986,no-infection/propagation,with the purpose of extracting from itself a malicious,0,The executable 14c04f88dc97aef3e9b516ef208a2bf5 extracting from a malicious payload itself,purpos extract malici,execut hash-code extract malici payload,"['purpos', 'extract', 'malici']","['execut', 'hash-code', 'extract', 'malici', 'payload']"
1987,1987,no-infection/propagation,malicious payload and to initialize and install it into a targeted,0,The executable 14c04f88dc97aef3e9b516ef208a2bf5 initialize and install it into a targeted system,malici payload initi instal target,execut hash-code initi instal target system,"['malici', 'payload', 'initi', 'instal', 'target']","['execut', 'hash-code', 'initi', 'instal', 'target', 'system']"
1988,1988,no-infection/propagation,"Dynamic-Link Library (DLL), which enables an attacker to have",0,the malicious payload enables an attacker to have full control of the system,dynamic-link librari dll enabl attack,malici payload enabl attack full control system,"['dynamic-link', 'librari', 'dll', 'enabl', 'attack']","['malici', 'payload', 'enabl', 'attack', 'full', 'control', 'system']"
1989,1989,no-infection/propagation,3. infocardapi.dll The dropper sets the creation and last,0,The dropper sets the creation and last written timestamp of the newly created file to the date 2007-03-07 00:00:00,3. infocardapi.dl dropper set creation last,dropper set creation last written timestamp newli creat file date 2007-03-07 00:00:00,"['3.', 'infocardapi.dl', 'dropper', 'set', 'creation', 'last']","['dropper', 'set', 'creation', 'last', 'written', 'timestamp', 'newli', 'creat', 'file', 'date', '2007-03-07', '00:00:00']"
1990,1990,no-infection/propagation,created malicious DLL to blend in with other system files.,0,blend in the newly created malicious  DLL with other system files,creat malici dll blend system files.,blend newli creat malici dll system file,"['creat', 'malici', 'dll', 'blend', 'system', 'files.']","['blend', 'newli', 'creat', 'malici', 'dll', 'system', 'file']"
1991,1991,no-infection/propagation,This is meant to prevent identification during disk forensics,0,This prevent identification during disk forensics,thi meant prevent identif dure disk forens,thi prevent identif dure disk forens,"['thi', 'meant', 'prevent', 'identif', 'dure', 'disk', 'forens']","['thi', 'prevent', 'identif', 'dure', 'disk', 'forens']"
1992,1992,no-infection/propagation,file that is dropped is hidden in a resource of,0,The malicious DLL file that is dropped is hidden in a resource of the dropper binary,file drop hidden resourc,malici dll file drop hidden resourc dropper binari,"['file', 'drop', 'hidden', 'resourc']","['malici', 'dll', 'file', 'drop', 'hidden', 'resourc', 'dropper', 'binari']"
1993,1993,no-infection/propagation,file is 'Z' which prevents the file from executing,0,the first byte of the file is 'Z' prevents the file from being detected as an executable by many defensive tools,file 'z' prevent file execut,first byte file 'z' prevent file detect execut mani defens tool,"['file', ""'z'"", 'prevent', 'file', 'execut']","['first', 'byte', 'file', ""'z'"", 'prevent', 'file', 'detect', 'execut', 'mani', 'defens', 'tool']"
1994,1994,no-infection/propagation,parameter. This export then implements the actual install logic,0,This export implements the actual install logic to maintain persistence,parameter. thi export implement actual instal logic,thi export implement actual instal logic maintain persist,"['parameter.', 'thi', 'export', 'implement', 'actual', 'instal', 'logic']","['thi', 'export', 'implement', 'actual', 'instal', 'logic', 'maintain', 'persist']"
1995,1995,no-infection/propagation,Sample (MD5: This sample is a 'backdoor' which is,0,This sample is a 'backdoor',sampl md5: thi sampl 'backdoor',thi sampl 'backdoor',"['sampl', 'md5:', 'thi', 'sampl', ""'backdoor'""]","['thi', 'sampl', ""'backdoor'""]"
1996,1996,no-infection/propagation,which is the DLL dropped by the dropper sample,0,the dropper sample file dropped the DLL,dll drop dropper sampl,dropper sampl file drop dll,"['dll', 'drop', 'dropper', 'sampl']","['dropper', 'sampl', 'file', 'drop', 'dll']"
1997,1997,no-infection/propagation,the sample attempts to use documented APIs such as,0,the sample use documented APIs such as OpenSCManager() and CreateService() to initialize itself as a persistent Windows service,sampl attempt use document api,sampl use document api openscmanag createservic initi persist window servic,"['sampl', 'attempt', 'use', 'document', 'api']","['sampl', 'use', 'document', 'api', 'openscmanag', 'createservic', 'initi', 'persist', 'window', 'servic']"
1998,1998,no-infection/propagation,to the file. This allows any user to have,0,This allows any user to have complete control over the machine,file. thi allow ani user,thi allow ani user complet control machin,"['file.', 'thi', 'allow', 'ani', 'user']","['thi', 'allow', 'ani', 'user', 'complet', 'control', 'machin']"
1999,1999,no-infection/propagation,This means that after cleaning up the components dropped by,0,cleaning up the components dropped by the malware,thi mean clean compon drop,clean compon drop malwar,"['thi', 'mean', 'clean', 'compon', 'drop']","['clean', 'compon', 'drop', 'malwar']"
2000,2000,no-infection/propagation,"the malware, the system remains vulnerable to local attacks",0,the system remains vulnerable to local attacks,malwar system remain vulner local attack,system remain vulner local attack,"['malwar', 'system', 'remain', 'vulner', 'local', 'attack']","['system', 'remain', 'vulner', 'local', 'attack']"
2001,2001,no-infection/propagation,be an attempt to fool some automated dynamic analysis,0,fool some automated dynamic analysis or anti-malware software into believing this is the legitimate ESET AV software,attempt fool autom dynam analysi,fool autom dynam analysi anti-malwar softwar believ thi legitim eset av softwar,"['attempt', 'fool', 'autom', 'dynam', 'analysi']","['fool', 'autom', 'dynam', 'analysi', 'anti-malwar', 'softwar', 'believ', 'thi', 'legitim', 'eset', 'av', 'softwar']"
2002,2002,no-infection/propagation,enables the sample to access the real user’s desktop,0,the sample access the real user’s desktop if started as service,enabl sampl access real user desktop,sampl access real user desktop start servic,"['enabl', 'sampl', 'access', 'real', 'user', 'desktop']","['sampl', 'access', 'real', 'user', 'desktop', 'start', 'servic']"
2003,2003,no-infection/propagation,"to ""FBI20111024"" The beacon is encrypted using an XOR/ADD loop",0,The beacon is encrypted using an XOR/ADD loop using the statically defined key 0x1C,fbi20111024 beacon encrypt use system-path  loop,beacon encrypt use system-path  loop use static defin key 0x1c,"['fbi20111024', 'beacon', 'encrypt', 'use', 'system-path', 'loop']","['beacon', 'encrypt', 'use', 'system-path', 'loop', 'use', 'static', 'defin', 'key', '0x1c']"
2004,2004,no-infection/propagation,aim of this backdoor is remote desktop control functionality,0,The primary aim of this backdoor is remote desktop control functionality comparable to VNC or Remote Desktop over a custom protocol,aim thi backdoor remot desktop control function,primari aim thi backdoor remot desktop control function compar vnc remot desktop custom protocol,"['aim', 'thi', 'backdoor', 'remot', 'desktop', 'control', 'function']","['primari', 'aim', 'thi', 'backdoor', 'remot', 'desktop', 'control', 'function', 'compar', 'vnc', 'remot', 'desktop', 'custom', 'protocol']"
2005,2005,no-infection/propagation,main desktop graphically and control the keyboard and mouse.,0,the adversary control the keyboard,main desktop graphic control keyboard mouse.,adversari control keyboard,"['main', 'desktop', 'graphic', 'control', 'keyboard', 'mouse.']","['adversari', 'control', 'keyboard']"
2006,2006,no-infection/propagation,main desktop graphically and control the keyboard and mouse.,0,the adversary control mouse,main desktop graphic control keyboard mouse.,adversari control mous,"['main', 'desktop', 'graphic', 'control', 'keyboard', 'mouse.']","['adversari', 'control', 'mous']"
2007,2007,no-infection/propagation,This remote control functionality is implemented as separate messages for,0,"This remote control functionality is implemented as using separate messages for mouse clicks, pressed keys, etc. command identifiers 0x20000002 to 0x20000019",thi remot control function implement separ messag,thi remot control function implement use separ messag mous click press key etc. command identifi 0x20000002 0x20000019,"['thi', 'remot', 'control', 'function', 'implement', 'separ', 'messag']","['thi', 'remot', 'control', 'function', 'implement', 'use', 'separ', 'messag', 'mous', 'click', 'press', 'key', 'etc.', 'command', 'identifi', '0x20000002', '0x20000019']"
