,Unnamed: 0,label,text-neigh,label_num,text-rel,text-neigh-processed,text-rel-processed,text-neigh-tokens,text-rel-tokens
2037,2037,no-command_and_control,"manage system components including start stop/ delete system services,",0,This handler class start system services,manag system compon includ start system-path  delet system servic,thi handler class start system servic,"['manag', 'system', 'compon', 'includ', 'start', 'system-path', 'delet', 'system', 'servic']","['thi', 'handler', 'class', 'start', 'system', 'servic']"
2038,2038,no-command_and_control,"system components including start/ stop delete system services, enumerate/alter",0,This handler class stop system services,system compon includ system-path  stop delet system servic system-path ,thi handler class stop system servic,"['system', 'compon', 'includ', 'system-path', 'stop', 'delet', 'system', 'servic', 'system-path']","['thi', 'handler', 'class', 'stop', 'system', 'servic']"
2039,2039,no-command_and_control,"system components including start/stop/ delete system services, enumerate/alter registry",0,This handler class delete system services,system compon includ system-path  delet system servic system-path  registri,thi handler class delet system servic,"['system', 'compon', 'includ', 'system-path', 'delet', 'system', 'servic', 'system-path', 'registri']","['thi', 'handler', 'class', 'delet', 'system', 'servic']"
2040,2040,no-command_and_control,"start/stop/ delete system services, enumerate alter registry keys, and",0,This handler class enumerate registry keys,system-path  delet system servic enumer alter registri key,thi handler class enumer registri key,"['system-path', 'delet', 'system', 'servic', 'enumer', 'alter', 'registri', 'key']","['thi', 'handler', 'class', 'enumer', 'registri', 'key']"
2041,2041,no-command_and_control,"delete system services, enumerate/ alter registry keys, and manage",0,This handler class alter registry keys,delet system servic system-path  alter registri key manag,thi handler class alter registri key,"['delet', 'system', 'servic', 'system-path', 'alter', 'registri', 'key', 'manag']","['thi', 'handler', 'class', 'alter', 'registri', 'key']"
2042,2042,no-command_and_control,"enumerate/alter registry keys, and manage running processes. This class",0,This handler class manage running processes,system-path  registri key manag run processes. thi class,thi handler class manag run process,"['system-path', 'registri', 'key', 'manag', 'run', 'processes.', 'thi', 'class']","['thi', 'handler', 'class', 'manag', 'run', 'process']"
2043,2043,no-command_and_control,for the attacker to take a screen shot of,0,This class take a screen shot of the users desktop,attack take screen shot,thi class take screen shot user desktop,"['attack', 'take', 'screen', 'shot']","['thi', 'class', 'take', 'screen', 'shot', 'user', 'desktop']"
2044,2044,no-command_and_control,"directory contents 􀆔 Copying, deleting and moving files 􀆔",0,the DLL deleting itself,directori content copi delet move file,dll delet,"['directori', 'content', 'copi', 'delet', 'move', 'file']","['dll', 'delet']"
2045,2045,no-command_and_control,"of the entry point performs an anti-debugging technique, calling",0,The second component of the entry point performs an anti-debugging technique,entri point perform anti-debug techniqu call,second compon entri point perform anti-debug techniqu,"['entri', 'point', 'perform', 'anti-debug', 'techniqu', 'call']","['second', 'compon', 'entri', 'point', 'perform', 'anti-debug', 'techniqu']"
2046,2046,no-command_and_control,allows the driver to disable usage of the built-in,0,the driver disable usage of the built-in Windows kernel debugging facility that is used by popular kernel debuggers KD and WinDbg,allow driver disabl usag built-in,driver disabl usag built-in window kernel debug facil use popular kernel debugg kd windbg,"['allow', 'driver', 'disabl', 'usag', 'built-in']","['driver', 'disabl', 'usag', 'built-in', 'window', 'kernel', 'debug', 'facil', 'use', 'popular', 'kernel', 'debugg', 'kd', 'windbg']"
2047,2047,no-command_and_control,network stack hooking first queries the OS version using,0,The network stack hooking RtlGetVersion() or PsGetVersion() queries the OS version using,network stack hook first queri os version use,network stack hook rtlgetvers psgetvers queri os version use,"['network', 'stack', 'hook', 'first', 'queri', 'os', 'version', 'use']","['network', 'stack', 'hook', 'rtlgetvers', 'psgetvers', 'queri', 'os', 'version', 'use']"
2048,2048,no-command_and_control,the hook is to scan the list of active,0,the hook scan the list of active connections returned to the user,hook scan list activ,hook scan list activ connect return user,"['hook', 'scan', 'list', 'activ']","['hook', 'scan', 'list', 'activ', 'connect', 'return', 'user']"
2049,2049,no-command_and_control,"to the user, and hide any such connection currently",0,the hook hide any such connection currently bound to a local TCP port in the range between 40000 and 45000,user hide ani connect current,hook hide ani connect current bound local tcp port rang 40000 45000,"['user', 'hide', 'ani', 'connect', 'current']","['hook', 'hide', 'ani', 'connect', 'current', 'bound', 'local', 'tcp', 'port', 'rang', '40000', '45000']"
2050,2050,no-command_and_control,Vista. This hook also filters any connections listening on,0,This hook filters any connections listening on TCP ports in the range between 40000 and 45000,vista. thi hook also filter ani connect listen,thi hook filter ani connect listen tcp port rang 40000 45000,"['vista.', 'thi', 'hook', 'also', 'filter', 'ani', 'connect', 'listen']","['thi', 'hook', 'filter', 'ani', 'connect', 'listen', 'tcp', 'port', 'rang', '40000', '45000']"
2051,2051,no-command_and_control,driver is attempting to hide the service. The user-mode,0,this driver hide the service,driver attempt hide service. user-mod,thi driver hide servic,"['driver', 'attempt', 'hide', 'service.', 'user-mod']","['thi', 'driver', 'hide', 'servic']"
2052,2052,no-command_and_control,MD5 of de7500fc1065a081180841f32f06a537 specifically avoids installing the kernel driver,0,the backdoor DLL sample with an MD5 of de7500fc1065a081180841f32f06a537 avoids installing the kernel driver on a system running this tool,md5 hash-code specif avoid instal kernel driver,backdoor dll sampl md5 hash-code avoid instal kernel driver system run thi tool,"['md5', 'hash-code', 'specif', 'avoid', 'instal', 'kernel', 'driver']","['backdoor', 'dll', 'sampl', 'md5', 'hash-code', 'avoid', 'instal', 'kernel', 'driver', 'system', 'run', 'thi', 'tool']"
2053,2053,no-command_and_control,DLL (MD5: 47619fca20895abc83807321cbb80a3d) itself contains functionality that is typical,0,The dropped DLL (MD5: 47619fca20895abc83807321cbb80a3d) itself contains functionality that is typical of a Remote Access Tool(RAT),dll md5: hash-code contain function typic,drop dll md5: hash-code contain function typic remot access toolrat,"['dll', 'md5:', 'hash-code', 'contain', 'function', 'typic']","['drop', 'dll', 'md5:', 'hash-code', 'contain', 'function', 'typic', 'remot', 'access', 'toolrat']"
2054,2054,no-command_and_control,Tool(RAT) which are commonly used by PRC based actors,0,PRC based actors used functionality that is typical of a Remote Access Tool(RAT) in data exfiltration attacks,toolrat commonli use prc base actor,prc base actor use function typic remot access toolrat data exfiltr attack,"['toolrat', 'commonli', 'use', 'prc', 'base', 'actor']","['prc', 'base', 'actor', 'use', 'function', 'typic', 'remot', 'access', 'toolrat', 'data', 'exfiltr', 'attack']"
2055,2055,no-command_and_control,"dual-use tool, it can be dropped and executed by a",0,a client-side exploit be dropped it,dual-us tool drop execut,client-sid exploit drop,"['dual-us', 'tool', 'drop', 'execut']","['client-sid', 'exploit', 'drop']"
2056,2056,no-command_and_control,in China). The sample utilizes the AES cryptographic algorithm,0,The sample utilizes the AES cryptographic algorithm to protect its C2 communications,china. sampl util ae cryptograph algorithm,sampl util ae cryptograph algorithm protect c2 commun,"['china.', 'sampl', 'util', 'ae', 'cryptograph', 'algorithm']","['sampl', 'util', 'ae', 'cryptograph', 'algorithm', 'protect', 'c2', 'commun']"
2057,2057,no-command_and_control,VE 25 This DLL is a moderately sophisticated backdoor,0,This DLL is a moderately sophisticated backdoor,25 thi dll moder sophist backdoor,thi dll moder sophist backdoor,"['25', 'thi', 'dll', 'moder', 'sophist', 'backdoor']","['thi', 'dll', 'moder', 'sophist', 'backdoor']"
2058,2058,no-command_and_control,"instantiated, which can help avoid detection from solutions like",0,The tool avoid detection from solutions like DNS blacklisting and RFC protocol enforcement,instanti help avoid detect solut like,tool avoid detect solut like dn blacklist rfc protocol enforc,"['instanti', 'help', 'avoid', 'detect', 'solut', 'like']","['tool', 'avoid', 'detect', 'solut', 'like', 'dn', 'blacklist', 'rfc', 'protocol', 'enforc']"
2059,2059,no-command_and_control,The kernel driver component dropped by the Backdoor DLL,0,the Backdoor DLL The kernel driver component dropped,kernel driver compon drop backdoor dll,backdoor dll kernel driver compon drop,"['kernel', 'driver', 'compon', 'drop', 'backdoor', 'dll']","['backdoor', 'dll', 'kernel', 'driver', 'compon', 'drop']"
2060,2060,no-command_and_control,that are aimed at preventing a system administrator from,0,This kernel mode rootkit preventing a system administrator from detecting the backdoor DLL,aim prevent system administr,thi kernel mode rootkit prevent system administr detect backdoor dll,"['aim', 'prevent', 'system', 'administr']","['thi', 'kernel', 'mode', 'rootkit', 'prevent', 'system', 'administr', 'detect', 'backdoor', 'dll']"
2061,2061,no-command_and_control,This driver attempts to hide a wide swath of,0,This driver hide a wide swath of TCP ports (40000-45000) for an unknown reason,thi driver attempt hide wide swath,thi driver hide wide swath tcp port 40000-45000 unknown reason,"['thi', 'driver', 'attempt', 'hide', 'wide', 'swath']","['thi', 'driver', 'hide', 'wide', 'swath', 'tcp', 'port', '40000-45000', 'unknown', 'reason']"
2062,2062,no-command_and_control,The kernel driver component dropped by the Backdoor DLL,0,the Backdoor DLL The kernel driver component dropped,kernel driver compon drop backdoor dll,backdoor dll kernel driver compon drop,"['kernel', 'driver', 'compon', 'drop', 'backdoor', 'dll']","['backdoor', 'dll', 'kernel', 'driver', 'compon', 'drop']"
2063,2063,no-command_and_control,that are aimed at preventing a system administrator from,0,This kernel mode rootkit preventing a system administrator from detecting the backdoor DLL,aim prevent system administr,thi kernel mode rootkit prevent system administr detect backdoor dll,"['aim', 'prevent', 'system', 'administr']","['thi', 'kernel', 'mode', 'rootkit', 'prevent', 'system', 'administr', 'detect', 'backdoor', 'dll']"
2064,2064,no-command_and_control,This driver attempts to hide a wide swath of,0,This driver hide a wide swath of TCP ports (40000-45000) for an unknown reason,thi driver attempt hide wide swath,thi driver hide wide swath tcp port 40000-45000 unknown reason,"['thi', 'driver', 'attempt', 'hide', 'wide', 'swath']","['thi', 'driver', 'hide', 'wide', 'swath', 'tcp', 'port', '40000-45000', 'unknown', 'reason']"
2065,2065,no-command_and_control,"attacks sought out and exfiltrated data, based on keyword",0,The malware used in these attacks exfiltrated data,attack sought exfiltr data base keyword,malwar use attack exfiltr data,"['attack', 'sought', 'exfiltr', 'data', 'base', 'keyword']","['malwar', 'use', 'attack', 'exfiltr', 'data']"
2066,2066,no-command_and_control,"to search for and exfiltrate certain types of data,",0,the malware exfiltrate certain types of data,search exfiltr certain type data,malwar exfiltr certain type data,"['search', 'exfiltr', 'certain', 'type', 'data']","['malwar', 'exfiltr', 'certain', 'type', 'data']"
2067,2067,no-command_and_control,the March 20 attacks included disruption of service at,0,the March 20 attacks included disruption of service at financial institutions,march 20 attack includ disrupt servic,march 20 attack includ disrupt servic financi institut,"['march', '20', 'attack', 'includ', 'disrupt', 'servic']","['march', '20', 'attack', 'includ', 'disrupt', 'servic', 'financi', 'institut']"
2068,2068,no-command_and_control,The malware attempted to disable AhnLab and Hauri AV,0,The malware AhnLab and Hauri AV antivirus products disable,malwar attempt disabl ahnlab hauri av,malwar ahnlab hauri av antiviru product disabl,"['malwar', 'attempt', 'disabl', 'ahnlab', 'hauri', 'av']","['malwar', 'ahnlab', 'hauri', 'av', 'antiviru', 'product', 'disabl']"
2069,2069,no-command_and_control,Windows utility 'taskkill' to kill the processes pasvc.exe and,0,The wiper kill the processes pasvc.exe and clisvc.exe,window util 'taskkill' kill process pasvc.ex,wiper kill process pasvc.ex clisvc.ex,"['window', 'util', ""'taskkill'"", 'kill', 'process', 'pasvc.ex']","['wiper', 'kill', 'process', 'pasvc.ex', 'clisvc.ex']"
2070,2070,no-command_and_control,"antivirus The wiper then performed system reconnaissance, gathering drive",0,The wiper performed system reconnaissance,antiviru wiper perform system reconnaiss gather drive,wiper perform system reconnaiss,"['antiviru', 'wiper', 'perform', 'system', 'reconnaiss', 'gather', 'drive']","['wiper', 'perform', 'system', 'reconnaiss']"
2071,2071,no-command_and_control,"then performed system reconnaissance, gathering drive information and operating",0,The wiper gathering drive information and operating system version,perform system reconnaiss gather drive inform oper,wiper gather drive inform oper system version,"['perform', 'system', 'reconnaiss', 'gather', 'drive', 'inform', 'oper']","['wiper', 'gather', 'drive', 'inform', 'oper', 'system', 'version']"
2072,2072,no-command_and_control,"used, the wiper recursively deleted files on the file",0,the wiper deleted files on the file system,use wiper recurs delet file file,wiper delet file file system,"['use', 'wiper', 'recurs', 'delet', 'file', 'file']","['wiper', 'delet', 'file', 'file', 'system']"
2073,2073,no-command_and_control,"on the file system, deleting the Windows folder last.",0,the wiper deleting the Windows folder,file system delet window folder last.,wiper delet window folder,"['file', 'system', 'delet', 'window', 'folder', 'last.']","['wiper', 'delet', 'window', 'folder']"
2074,2074,no-command_and_control,folder last. It then overwrote the MBR with the,0,"It overwrote the MBR with the strings ""HASTATI"", ""PRINCPES"", ""PRINCIPES"", or ""PR!NCPES",folder last. overwrot mbr,overwrot mbr string hastati princp princip pr!ncpe,"['folder', 'last.', 'overwrot', 'mbr']","['overwrot', 'mbr', 'string', 'hastati', 'princp', 'princip', 'pr!ncpe']"
2075,2075,no-command_and_control,a third malware component downloaded an IRC RAT from,0,a third malware component downloaded an IRC RAT from various compromised websites,third malwar compon download irc rat,third malwar compon download irc rat variou compromis websit,"['third', 'malwar', 'compon', 'download', 'irc', 'rat']","['third', 'malwar', 'compon', 'download', 'irc', 'rat', 'variou', 'compromis', 'websit']"
2076,2076,no-command_and_control,"affected computer, the malware searches these directories for configuration",0,the malware searches these directories for configuration files and directories that may be associated with the connection manager clients mRemote and SecureCRT,affect comput malwar search directori configur,malwar search directori configur file directori may associ connect manag client mremot securecrt,"['affect', 'comput', 'malwar', 'search', 'directori', 'configur']","['malwar', 'search', 'directori', 'configur', 'file', 'directori', 'may', 'associ', 'connect', 'manag', 'client', 'mremot', 'securecrt']"
2077,2077,no-command_and_control,"is located, the dropper reads the configuration file and",0,the dropper reads the configuration file,locat dropper read configur file,dropper read configur file,"['locat', 'dropper', 'read', 'configur', 'file']","['dropper', 'read', 'configur', 'file']"
2078,2078,no-command_and_control,conditions are satisfied it extracts the information. The password,0,it extracts the information,condit satisfi extract information. password,extract inform,"['condit', 'satisfi', 'extract', 'information.', 'password']","['extract', 'inform']"
2079,2079,no-command_and_control,"is located, the dropper extracts information from sessions that",0,"the dropper extracts information from sessions that have Username=root, Protocol=SSH and a saved password",locat dropper extract inform session,dropper extract inform session username=root protocol=ssh save password,"['locat', 'dropper', 'extract', 'inform', 'session']","['dropper', 'extract', 'inform', 'session', 'username=root', 'protocol=ssh', 'save', 'password']"
2080,2080,no-command_and_control,The bash script initially checks which UNIX it is,0,The bash script UNIX checks,bash script initi check unix,bash script unix check,"['bash', 'script', 'initi', 'check', 'unix']","['bash', 'script', 'unix', 'check']"
2081,2081,no-command_and_control,"and then attempts to wipe the /kernel, /usr /etc",0,"The bash script wipe the /kernel, /usr /etc and /home directories",attempt wipe system-path  system-path  system-path ,bash script wipe system-path  system-path  system-path  system-path  directori,"['attempt', 'wipe', 'system-path', 'system-path', 'system-path']","['bash', 'script', 'wipe', 'system-path', 'system-path', 'system-path', 'system-path', 'directori']"
2082,2082,no-command_and_control,"and /home directories, thus rendering the machine inoperative. Wiper",0,The bash script rendering the machine inoperative,system-path  directori thu render machin inoperative. wiper,bash script render machin inop,"['system-path', 'directori', 'thu', 'render', 'machin', 'inoperative.', 'wiper']","['bash', 'script', 'render', 'machin', 'inop']"
2083,2083,no-command_and_control,"it first attempts to stop the following processes, presumably",0,it stop the following processes,first attempt stop follow process presum,stop follow process,"['first', 'attempt', 'stop', 'follow', 'process', 'presum']","['stop', 'follow', 'process']"
2084,2084,no-command_and_control,presumably in order to evade detection: • pasvc.exe –,0,it evade detection,presum order evad detection: pasvc.ex,evad detect,"['presum', 'order', 'evad', 'detection:', 'pasvc.ex']","['evad', 'detect']"
2085,2085,no-command_and_control,from Hauri It then enumerates all physical drives and,0,It enumerates all physical drives,hauri enumer physic drive,enumer physic drive,"['hauri', 'enumer', 'physic', 'drive']","['enumer', 'physic', 'drive']"
2086,2086,no-command_and_control,all physical drives and overwrites the first 512 bytes,0,It overwrites with the first 512 bytes the string: princpes,physic drive overwrit first 512 byte,overwrit first 512 byte string: princp,"['physic', 'drive', 'overwrit', 'first', '512', 'byte']","['overwrit', 'first', '512', 'byte', 'string:', 'princp']"
2087,2087,no-command_and_control,"the string: princpes, effectively destroying the MBR (master boot",0,It destroying the MBR (master boot record) of the affected drive,string: princp effect destroy mbr master boot,destroy mbr master boot record affect drive,"['string:', 'princp', 'effect', 'destroy', 'mbr', 'master', 'boot']","['destroy', 'mbr', 'master', 'boot', 'record', 'affect', 'drive']"
2088,2088,no-command_and_control,"removable and fixed drives, locates the root directory on",0,It locates the root directory on these drives,remov fix drive locat root directori,locat root directori drive,"['remov', 'fix', 'drive', 'locat', 'root', 'directori']","['locat', 'root', 'directori', 'drive']"
2089,2089,no-command_and_control,and then attempts to delete all files and folders,0,It delete all files and folders in this directory,attempt delet file folder,delet file folder thi directori,"['attempt', 'delet', 'file', 'folder']","['delet', 'file', 'folder', 'thi', 'directori']"
2090,2090,no-command_and_control,"Finally, the affected computer is shut down and rebooted although if the wiping",0,It is shut down and rebooted the affected computer,final affect comput shut reboot although wipe,shut reboot affect comput,"['final', 'affect', 'comput', 'shut', 'reboot', 'although', 'wipe']","['shut', 'reboot', 'affect', 'comput']"
2091,2091,no-command_and_control,"June, DarkSeoul DDoS attacks were launched against the South Korean",0,DarkSeoul DDoS attacks were launched against the South Korean government’s DNS server,june darkseoul ddo attack launch south korean,darkseoul ddo attack launch south korean govern dn server,"['june', 'darkseoul', 'ddo', 'attack', 'launch', 'south', 'korean']","['darkseoul', 'ddo', 'attack', 'launch', 'south', 'korean', 'govern', 'dn', 'server']"
2092,2092,no-command_and_control,"used in these attacks sought out and exfiltrated data, based",0,The malware used in these attacks sought out data,use attack sought exfiltr data base,malwar use attack sought data,"['use', 'attack', 'sought', 'exfiltr', 'data', 'base']","['malwar', 'use', 'attack', 'sought', 'data']"
2093,2093,no-command_and_control,was clearly intended to search for and exfiltrate certain,0,the malware search for certain types of data,wa clearli intend search exfiltr certain,malwar search certain type data,"['wa', 'clearli', 'intend', 'search', 'exfiltr', 'certain']","['malwar', 'search', 'certain', 'type', 'data']"
2094,2094,no-command_and_control,the March 20 attacks included disruption of service at,0,the March 20 attacks included data deletion,march 20 attack includ disrupt servic,march 20 attack includ data delet,"['march', '20', 'attack', 'includ', 'disrupt', 'servic']","['march', '20', 'attack', 'includ', 'data', 'delet']"
2095,2095,no-command_and_control,"March 20, 2013 attacks were wiper malware. The malware",0,"The malware used in the March 20, 2013 attacks were wiper malware",march 20  attack wiper malware. malwar,malwar use march 20  attack wiper malwar,"['march', '20', 'attack', 'wiper', 'malware.', 'malwar']","['malwar', 'use', 'march', '20', 'attack', 'wiper', 'malwar']"
2096,2096,no-command_and_control,attack was capable of wiping both Linux and Windows,0,The attack wiping both Linux and Windows machines,attack wa capabl wipe linux window,attack wipe linux window machin,"['attack', 'wa', 'capabl', 'wipe', 'linux', 'window']","['attack', 'wipe', 'linux', 'window', 'machin']"
2097,2097,no-command_and_control,that these actors consistently used the same 16-digit password,0,these actors used the same 16-digit password for file compression,actor consist use 16-digit password,actor use 16-digit password file compress,"['actor', 'consist', 'use', '16-digit', 'password']","['actor', 'use', '16-digit', 'password', 'file', 'compress']"
2098,2098,no-command_and_control,that these actors consistently used the same 16-digit password,0,these actors used the same collection keywords and encryption keys,actor consist use 16-digit password,actor use collect keyword encrypt key,"['actor', 'consist', 'use', '16-digit', 'password']","['actor', 'use', 'collect', 'keyword', 'encrypt', 'key']"
2099,2099,no-command_and_control,"entry, and policy servers were then compromised The upload server vector",0,were then compromised policy servers,entri polici server compromis upload server vector,compromis polici server,"['entri', 'polici', 'server', 'compromis', 'upload', 'server', 'vector']","['compromis', 'polici', 'server']"
2100,2100,no-command_and_control,allowed the wiper to target a large number of,0,the wiper target a large number of systems on with a set time and date full permissions on all of the targeted systems,allow wiper target larg number,wiper target larg number system set time date full permiss target system,"['allow', 'wiper', 'target', 'larg', 'number']","['wiper', 'target', 'larg', 'number', 'system', 'set', 'time', 'date', 'full', 'permiss', 'target', 'system']"
2101,2101,no-command_and_control,"CrowdStrike, the wiper malware was dropped on the systems as",0,AgentBase.exe was dropped the wiper malware on as the systems,crowdstrik wiper malwar wa drop system,agentbase.ex wa drop wiper malwar system,"['crowdstrik', 'wiper', 'malwar', 'wa', 'drop', 'system']","['agentbase.ex', 'wa', 'drop', 'wiper', 'malwar', 'system']"
2102,2102,no-command_and_control,compromised websites. This RAT is detected by Symantec as Backdoor.Prioxer.,0,Symantec Backdoor.Prioxer This RAT is detected as,compromis websites. thi rat detect symantec  pri-file,symantec  pri-file thi rat detect,"['compromis', 'websites.', 'thi', 'rat', 'detect', 'symantec', 'pri-file']","['symantec', 'pri-file', 'thi', 'rat', 'detect']"
2103,2103,no-command_and_control,drive. It continues to look for removable and fixed,0,It look for removable and fixed drives,drive. continu look remov fix,look remov fix drive,"['drive.', 'continu', 'look', 'remov', 'fix']","['look', 'remov', 'fix', 'drive']"
2104,2104,no-command_and_control,of the shellcode which is executed by triggering the vulnerability,0,is executed the shellcode by triggering the vulnerability,shellcod execut trigger vulner,execut shellcod trigger vulner,"['shellcod', 'execut', 'trigger', 'vulner']","['execut', 'shellcod', 'trigger', 'vulner']"
2105,2105,no-command_and_control,"exported by kernel32.dll, it decrypts and drops the payload in the",0,it decrypts and drops the payload in the %TEMP% directory in a file named a.l,export kernel32.dl decrypt drop payload,decrypt drop payload %temp% directori file name a.l some-variable,"['export', 'kernel32.dl', 'decrypt', 'drop', 'payload']","['decrypt', 'drop', 'payload', '%temp%', 'directori', 'file', 'name', 'a.l', 'some-variable']"
2106,2106,no-command_and_control,function in order to detect hooks and debugger breakpoints,0,it detect hooks and debugger breakpoints which may be set by security software and monitoring tools,function order detect hook debugg breakpoint,detect hook debugg breakpoint may set secur softwar monitor tool,"['function', 'order', 'detect', 'hook', 'debugg', 'breakpoint']","['detect', 'hook', 'debugg', 'breakpoint', 'may', 'set', 'secur', 'softwar', 'monitor', 'tool']"
2107,2107,no-command_and_control,first time and it proceeds with its installation onto,0,it proceeds with its installation onto the system,first time proce instal onto,proce instal onto system,"['first', 'time', 'proce', 'instal', 'onto']","['proce', 'instal', 'onto', 'system']"
2108,2108,no-command_and_control,onto the system. MiniDuke gathers information about the system,0,MiniDuke gathers information about the system,onto system. miniduk gather inform system,miniduk gather inform system,"['onto', 'system.', 'miniduk', 'gather', 'inform', 'system']","['miniduk', 'gather', 'inform', 'system']"
2109,2109,no-command_and_control,about the system and encrypts its configuration based on,0,MiniDuke encrypts its configuration based on that information,system encrypt configur base,miniduk encrypt configur base inform,"['system', 'encrypt', 'configur', 'base']","['miniduk', 'encrypt', 'configur', 'base', 'inform']"
2110,2110,no-command_and_control,is that it is impossible to retrieve the configuration of an,0,impossible to retrieve the configuration of an encrypted payload if analyzing it on a different computer,imposs retriev configur,imposs retriev configur encrypt payload analyz differ comput,"['imposs', 'retriev', 'configur']","['imposs', 'retriev', 'configur', 'encrypt', 'payload', 'analyz', 'differ', 'comput']"
2111,2111,no-command_and_control,version of the malware is created it is written into,0,is created the encrypted version of the malware,version malwar creat written,creat encrypt version malwar,"['version', 'malwar', 'creat', 'written']","['creat', 'encrypt', 'version', 'malwar']"
2112,2112,no-command_and_control,the following list: To persist on the infected system,0,the malware persist on after the infected system reboots,follow list: persist infect system,malwar persist infect system reboot,"['follow', 'list:', 'persist', 'infect', 'system']","['malwar', 'persist', 'infect', 'system', 'reboot']"
2113,2113,no-command_and_control,the malware starts with gathering the same system information,0,the malware gathering the same system information as described in the Installation section to decrypt configuration information,malwar start gather system inform,malwar gather system inform describ instal section decrypt configur inform,"['malwar', 'start', 'gather', 'system', 'inform']","['malwar', 'gather', 'system', 'inform', 'describ', 'instal', 'section', 'decrypt', 'configur', 'inform']"
2114,2114,no-command_and_control,"the next step, MiniDuke gathers the following information from",0,MiniDuke gathers the following information from the infected systems,next step miniduk gather follow inform,miniduk gather follow inform infect system,"['next', 'step', 'miniduk', 'gather', 'follow', 'inform']","['miniduk', 'gather', 'follow', 'inform', 'infect', 'system']"
2115,2115,no-command_and_control,given below: The payload is downloaded in the file named,0,The payload is downloaded in using the file named fdbywu the urlmon!URLDownloadToFileA API,given below: payload download file name,payload download use file name fdbywu api,"['given', 'below:', 'payload', 'download', 'file', 'name']","['payload', 'download', 'use', 'file', 'name', 'fdbywu', 'api']"
2116,2116,no-command_and_control,has the effect of starting the bot every time,0,starting the bot every time the user opens a disk drive,ha effect start bot everi time,start bot everi time user open disk drive,"['ha', 'effect', 'start', 'bot', 'everi', 'time']","['start', 'bot', 'everi', 'time', 'user', 'open', 'disk', 'drive']"
2117,2117,no-command_and_control,used by MiniDuke to install TwitterJS module onto the,0,MiniDuke TwitterJS module install onto the system,use miniduk instal twitterj modul onto,miniduk twitterj modul instal onto system,"['use', 'miniduk', 'instal', 'twitterj', 'modul', 'onto']","['miniduk', 'twitterj', 'modul', 'instal', 'onto', 'system']"
2118,2118,no-command_and_control,is probably done to thwart security systems that scan,0,This thwart security systems that scan at the entry points of the JScript engine,probabl done thwart secur system scan,thi thwart secur system scan entri point jscript engin,"['probabl', 'done', 'thwart', 'secur', 'system', 'scan']","['thi', 'thwart', 'secur', 'system', 'scan', 'entri', 'point', 'jscript', 'engin']"
2119,2119,no-command_and_control,"to executing it, MiniDuke applies a light encoding to",0,MiniDuke applies a light encoding to the script,execut miniduk appli light encod,miniduk appli light encod script,"['execut', 'miniduk', 'appli', 'light', 'encod']","['miniduk', 'appli', 'light', 'encod', 'script']"
2120,2120,no-command_and_control,all payloads aim to steal confidential information from the,0,all payloads steal confidential information from the compromised computer,payload aim steal confidenti inform,payload steal confidenti inform compromis comput,"['payload', 'aim', 'steal', 'confidenti', 'inform']","['payload', 'steal', 'confidenti', 'inform', 'compromis', 'comput']"
2121,2121,no-command_and_control,"from the exploit may include Backdoor.Emdivi, Backdoor.Korplug, and Backdoor.ZXshell;",0,"Payloads from the exploit Backdoor.Emdivi, Backdoor.Korplug, and Backdoor.ZXshell include",exploit may includ  emd-file  kor-file  zxs-file,payload exploit  emd-file  kor-file  zxs-file includ,"['exploit', 'may', 'includ', 'emd-file', 'kor-file', 'zxs-file']","['payload', 'exploit', 'emd-file', 'kor-file', 'zxs-file', 'includ']"
2122,2122,no-command_and_control,"campaign, variants of Backdoor.Emdivi are persistently used as a payload. All",0,are persistently used variants of Backdoor.Emdivi as a payload,campaign variant  emd-file persist use payload.,persist use variant  emd-file payload,"['campaign', 'variant', 'emd-file', 'persist', 'use', 'payload.']","['persist', 'use', 'variant', 'emd-file', 'payload']"
2123,2123,no-command_and_control,primary goal is to steal confidential information from targeted,0,This group steal confidential information from targeted organizations,primari goal steal confidenti inform target,thi group steal confidenti inform target organ,"['primari', 'goal', 'steal', 'confidenti', 'inform', 'target']","['thi', 'group', 'steal', 'confidenti', 'inform', 'target', 'organ']"
2124,2124,no-command_and_control,"executable The malicious payload is Backdoor.Emdivi, a threat that",0,The malicious payload Backdoor.Emdivi is,execut malici payload  emd-file threat,malici payload  emd-file,"['execut', 'malici', 'payload', 'emd-file', 'threat']","['malici', 'payload', 'emd-file']"
2125,2125,no-command_and_control,allows the remote attacker executing the commands to send,0,the remote attacker executing the commands,allow remot attack execut command send,remot attack execut command,"['allow', 'remot', 'attack', 'execut', 'command', 'send']","['remot', 'attack', 'execut', 'command']"
2126,2126,no-command_and_control,programing language. Type T employs techniques to protect itself,0,Type T employs techniques to protect itself from security vendors or network administrators,program language. type employ techniqu protect,type employ techniqu protect secur vendor network administr,"['program', 'language.', 'type', 'employ', 'techniqu', 'protect']","['type', 'employ', 'techniqu', 'protect', 'secur', 'vendor', 'network', 'administr']"
2127,2127,no-command_and_control,"and its protection mechanisms, are encrypted Type T also detects",0,"Important parts of Type T, such as the C&C server address it contacts and its protection mechanisms are encrypted",protect mechan encrypt type also detect,import part type c&c server address contact protect mechan encrypt,"['protect', 'mechan', 'encrypt', 'type', 'also', 'detect']","['import', 'part', 'type', 'c&c', 'server', 'address', 'contact', 'protect', 'mechan', 'encrypt']"
