,Unnamed: 0,label,text-neigh,label_num,text-rel,text-neigh-processed,text-rel-processed,text-neigh-tokens,text-rel-tokens
2276,2276,other,list of services and remove the service entry that,1,the Driver remove the service entry that the Driver wishes to hide,list servic remov servic entri,driver remov servic entri driver wish hide,"['list', 'servic', 'remov', 'servic', 'entri']","['driver', 'remov', 'servic', 'entri', 'driver', 'wish', 'hide']"
2277,2277,other,The Hikit family has supported roughly the same set,1,The Hikit family supported roughly the same set of commands since the first known samples of Gen 1.0,hikit famili ha support roughli set,hikit famili support roughli set command sinc first known sampl gen 1.0,"['hikit', 'famili', 'ha', 'support', 'roughli', 'set']","['hikit', 'famili', 'support', 'roughli', 'set', 'command', 'sinc', 'first', 'known', 'sampl', 'gen', '1.0']"
2278,2278,other,are server-based). The RAT supports the following commands: Command,1,The RAT supports the following commands,server-based. rat support follow commands: command,rat support follow command,"['server-based.', 'rat', 'support', 'follow', 'commands:', 'command']","['rat', 'support', 'follow', 'command']"
2279,2279,other,shell The shell command activates a remote shell on,1,The shell command activates a remote shell on the victim’s computer,shell shell command activ remot shell,shell command activ remot shell victim comput,"['shell', 'shell', 'command', 'activ', 'remot', 'shell']","['shell', 'command', 'activ', 'remot', 'shell', 'victim', 'comput']"
2280,2280,other,"access options such as listing directories, changing the current",1,The file command listing directories,access option list directori chang current,file command list directori,"['access', 'option', 'list', 'directori', 'chang', 'current']","['file', 'command', 'list', 'directori']"
2281,2281,other,the main thread to uninstall the Gen 1 system,1,the main thread uninstall the Gen 1 system from a victim’s computer,main thread uninstal gen system,main thread uninstal gen system victim comput,"['main', 'thread', 'uninstal', 'gen', 'system']","['main', 'thread', 'uninstal', 'gen', 'system', 'victim', 'comput']"
2282,2282,other,"exists, mainThread will simply remove the Driver from the",1,mainThread remove the Driver from the victim’s machine,exist mainthread simpli remov driver,mainthread remov driver victim machin,"['exist', 'mainthread', 'simpli', 'remov', 'driver']","['mainthread', 'remov', 'driver', 'victim', 'machin']"
2283,2283,other,"specified version), the DLL installs the version of the",1,the DLL installs the version of the Driver found within the DLL’s resource section (under the BIN resource tree),specifi version dll instal version,dll instal version driver found within dll resourc section bin resourc tree,"['specifi', 'version', 'dll', 'instal', 'version']","['dll', 'instal', 'version', 'driver', 'found', 'within', 'dll', 'resourc', 'section', 'bin', 'resourc', 'tree']"
2284,2284,other,"(or forcibly corrected by installing the appropriate Driver), the",1,installing the appropriate Driver,forcibl correct instal appropri driver,instal appropri driver,"['forcibl', 'correct', 'instal', 'appropri', 'driver']","['instal', 'appropri', 'driver']"
2285,2285,other,will then attempt to install the correct version of,1,the DLL install the correct version of the Driver prior to terminating,attempt instal correct version,dll instal correct version driver prior termin,"['attempt', 'instal', 'correct', 'version']","['dll', 'instal', 'correct', 'version', 'driver', 'prior', 'termin']"
2286,2286,other,last ditch effort to ensure the correct Driver is,1,the second Driver version check ensure the correct Driver is installed,last ditch effort ensur correct driver,second driver version check ensur correct driver instal,"['last', 'ditch', 'effort', 'ensur', 'correct', 'driver']","['second', 'driver', 'version', 'check', 'ensur', 'correct', 'driver', 'instal']"
2287,2287,other,variants. The dwHikitVersion field allows the client and the,1,The dwHikitVersion field allows the client and the DLL to prior to ensure that they have a compatible communication scheme in place executing commands,variants. dwhikitvers field allow client,dwhikitvers field allow client dll prior ensur compat commun scheme place execut command,"['variants.', 'dwhikitvers', 'field', 'allow', 'client']","['dwhikitvers', 'field', 'allow', 'client', 'dll', 'prior', 'ensur', 'compat', 'commun', 'scheme', 'place', 'execut', 'command']"
2288,2288,other,"sub-family, like Gen 1.2, uses a DLL for the",1,The Gen 2 sub-family uses a DLL for the core of its RAT functionality,sub-famili like gen 1.2 use dll,gen sub-famili use dll core rat function,"['sub-famili', 'like', 'gen', '1.2', 'use', 'dll']","['gen', 'sub-famili', 'use', 'dll', 'core', 'rat', 'function']"
2289,2289,other,The DLL’s RAT functionality provides basic features such as,1,The DLL’s RAT functionality provides remote command shell,dll rat function provid basic featur,dll rat function provid remot command shell,"['dll', 'rat', 'function', 'provid', 'basic', 'featur']","['dll', 'rat', 'function', 'provid', 'remot', 'command', 'shell']"
2290,2290,other,through accessible infected machines providing a high level of,1,providing a high level of persistence to the malware,access infect machin provid high level,provid high level persist malwar,"['access', 'infect', 'machin', 'provid', 'high', 'level']","['provid', 'high', 'level', 'persist', 'malwar']"
2291,2291,other,the internal routing functionality) is encrypted using a simple DWORD,1,The communication between the Gen 2 malware and the C2 is encrypted using a simple DWORD XOR scheme,intern rout function encrypt use simpl dword,commun gen malwar c2 encrypt use simpl dword xor scheme,"['intern', 'rout', 'function', 'encrypt', 'use', 'simpl', 'dword']","['commun', 'gen', 'malwar', 'c2', 'encrypt', 'use', 'simpl', 'dword', 'xor', 'scheme']"
2292,2292,other,"stealth, the RAT will install a rootkit on 32-bit",1,the RAT install a rootkit on 32-bit versions of Windows,stealth rat instal rootkit 32-bit,rat instal rootkit 32-bit version window,"['stealth', 'rat', 'instal', 'rootkit', '32-bit']","['rat', 'instal', 'rootkit', '32-bit', 'version', 'window']"
2293,2293,other,"of the rootkit to hide the DLL’s PID, any",1,the RAT functionality code hide the DLL’s PID,rootkit hide dll pid ani,rat function code hide dll pid,"['rootkit', 'hide', 'dll', 'pid', 'ani']","['rat', 'function', 'code', 'hide', 'dll', 'pid']"
2294,2294,other,"of the rootkit to hide the DLL’s PID, any",1,"the RAT functionality code hide the DLL’s service names (e.g. NetDDESrv and ""Network DDE Service"") and the service entry as well",rootkit hide dll pid ani,rat function code hide dll servic name e.g. netddesrv network dde servic servic entri well,"['rootkit', 'hide', 'dll', 'pid', 'ani']","['rat', 'function', 'code', 'hide', 'dll', 'servic', 'name', 'e.g.', 'netddesrv', 'network', 'dde', 'servic', 'servic', 'entri', 'well']"
2295,2295,other,code also attempts to hide a service named Hitx.,1,the code hide a service named Hitx,code also attempt hide servic name hitx.,code hide servic name hitx,"['code', 'also', 'attempt', 'hide', 'servic', 'name', 'hitx.']","['code', 'hide', 'servic', 'name', 'hitx']"
2296,2296,other,"Once connected, the operator has the basic Hikit functionalities",1,the operator has the basic Hikit functionalities available to them via commands such as file and shell,onc connect oper ha basic hikit function,oper ha basic hikit function avail via command file shell,"['onc', 'connect', 'oper', 'ha', 'basic', 'hikit', 'function']","['oper', 'ha', 'basic', 'hikit', 'function', 'avail', 'via', 'command', 'file', 'shell']"
2297,2297,other,"This SMB Worm Tool is equipped with a Listening Implant,",1,This SMB Worm Tool is equipped with a Listening Implant,thi smb worm tool equip listen implant,thi smb worm tool equip listen implant,"['thi', 'smb', 'worm', 'tool', 'equip', 'listen', 'implant']","['thi', 'smb', 'worm', 'tool', 'equip', 'listen', 'implant']"
2298,2298,other,"This SMB Worm Tool is equipped with a Listening Implant,",1,Lightweight Backdoor This SMB Worm Tool is equipped with,thi smb worm tool equip listen implant,lightweight backdoor thi smb worm tool equip,"['thi', 'smb', 'worm', 'tool', 'equip', 'listen', 'implant']","['lightweight', 'backdoor', 'thi', 'smb', 'worm', 'tool', 'equip']"
2299,2299,other,"This SMB Worm Tool is equipped with a Listening Implant,",1,Proxy Tool This SMB Worm Tool is equipped with,thi smb worm tool equip listen implant,proxi tool thi smb worm tool equip,"['thi', 'smb', 'worm', 'tool', 'equip', 'listen', 'implant']","['proxi', 'tool', 'thi', 'smb', 'worm', 'tool', 'equip']"
2300,2300,other,"This SMB Worm Tool is equipped with a Listening Implant,",1,Destructive Hard Drive Tool This SMB Worm Tool is equipped with,thi smb worm tool equip listen implant,destruct hard drive tool thi smb worm tool equip,"['thi', 'smb', 'worm', 'tool', 'equip', 'listen', 'implant']","['destruct', 'hard', 'drive', 'tool', 'thi', 'smb', 'worm', 'tool', 'equip']"
2301,2301,other,"This SMB Worm Tool is equipped with a Listening Implant,",1,Destructive Target Cleaning Tool This SMB Worm Tool is equipped with,thi smb worm tool equip listen implant,destruct target clean tool thi smb worm tool equip,"['thi', 'smb', 'worm', 'tool', 'equip', 'listen', 'implant']","['destruct', 'target', 'clean', 'tool', 'thi', 'smb', 'worm', 'tool', 'equip']"
2302,2302,other,Worm Tool: This worm uses a brute force authentication,1,This worm uses a brute force authentication attack,worm tool: thi worm use brute forc authent,thi worm use brute forc authent attack,"['worm', 'tool:', 'thi', 'worm', 'use', 'brute', 'forc', 'authent']","['thi', 'worm', 'use', 'brute', 'forc', 'authent', 'attack']"
2303,2303,other,if it has successfully spread to other Windows hosts,1,it SMB port 445 spread to via other Windows hosts,ha success spread window host,smb port 445 spread via window host,"['ha', 'success', 'spread', 'window', 'host']","['smb', 'port', '445', 'spread', 'via', 'window', 'host']"
2304,2304,other,second thread attempts to guess passwords for SMB connections.,1,the second thread SMB connections guess passwords for,second thread attempt guess password smb connections.,second thread smb connect guess password,"['second', 'thread', 'attempt', 'guess', 'password', 'smb', 'connections.']","['second', 'thread', 'smb', 'connect', 'guess', 'password']"
2305,2305,other,"League."" Additionally, this implant listens for connections on TCP",1,"this implant TCP port 195 (for ""sensvc.exe"" and ""msensvc.exe"") and TCP port 444 (for ""netcfg.dll"") listens for on connections",league. addit thi implant listen connect tcp,thi implant tcp port 195 sensvc.ex msensvc.ex tcp port 444  dll-file listen connect,"['league.', 'addit', 'thi', 'implant', 'listen', 'connect', 'tcp']","['thi', 'implant', 'tcp', 'port', '195', 'sensvc.ex', 'msensvc.ex', 'tcp', 'port', '444', 'dll-file', 'listen', 'connect']"
2306,2306,other,"with its length, then XOR encoded with the byte 0x1F.",1,Each message XOR encoded with the byte 0x1F,length xor encod byte 0x1f.,messag xor encod byte 0x1f,"['length', 'xor', 'encod', 'byte', '0x1f.']","['messag', 'xor', 'encod', 'byte', '0x1f']"
2307,2307,other,encoded. Lightweight Backdoor: This is a backdoor listener that,1,This is a backdoor listener,encoded. lightweight backdoor: thi backdoor listen,thi backdoor listen,"['encoded.', 'lightweight', 'backdoor:', 'thi', 'backdoor', 'listen']","['thi', 'backdoor', 'listen']"
2308,2308,other,a service DLL. It includes functionality such as file,1,It includes system survey,servic dll. includ function file,includ system survey,"['servic', 'dll.', 'includ', 'function', 'file']","['includ', 'system', 'survey']"
2309,2309,other,The listener can also perform arbitrary code execution and,1,The listener perform arbitrary code execution,listen also perform arbitrari code execut,listen perform arbitrari code execut,"['listen', 'also', 'perform', 'arbitrari', 'code', 'execut']","['listen', 'perform', 'arbitrari', 'code', 'execut']"
2310,2310,other,arbitrary code execution and execute commands on the command,1,The listener execute commands on the command line,arbitrari code execut execut command command,listen execut command command line,"['arbitrari', 'code', 'execut', 'execut', 'command', 'command']","['listen', 'execut', 'command', 'command', 'line']"
2311,2311,other,"Play (UPNP) mechanisms to discover routers and gateway devices,",1,This tool discover routers and gateway devices,play upnp mechan discov router gateway devic,thi tool discov router gateway devic,"['play', 'upnp', 'mechan', 'discov', 'router', 'gateway', 'devic']","['thi', 'tool', 'discov', 'router', 'gateway', 'devic']"
2312,2312,other,"and gateway devices, and add port mappings, allowing inbound",1,This tool add port mappings,gateway devic add port map allow inbound,thi tool add port map,"['gateway', 'devic', 'add', 'port', 'map', 'allow', 'inbound']","['thi', 'tool', 'add', 'port', 'map']"
2313,2313,other,"and add port mappings, allowing inbound connections to victim",1,This tool Network Address Translated (NAT) private networks allowing inbound connections to on victim hosts,add port map allow inbound connect victim,thi tool network address translat nat privat network allow inbound connect victim host,"['add', 'port', 'map', 'allow', 'inbound', 'connect', 'victim']","['thi', 'tool', 'network', 'address', 'translat', 'nat', 'privat', 'network', 'allow', 'inbound', 'connect', 'victim', 'host']"
2314,2314,other,in this malware family are typically loaded via a dropper installed,1,Implants in this malware family are typically loaded via a dropper,thi malwar famili typic load via dropper instal,implant thi malwar famili typic load via dropper,"['thi', 'malwar', 'famili', 'typic', 'load', 'via', 'dropper', 'instal']","['implant', 'thi', 'malwar', 'famili', 'typic', 'load', 'via', 'dropper']"
2315,2315,other,"service, then configured to listen on TCP port 443.",1,Implants in this malware family TCP port 443 listen on,servic configur listen tcp port 443.,implant thi malwar famili tcp port 443 listen,"['servic', 'configur', 'listen', 'tcp', 'port', '443.']","['implant', 'thi', 'malwar', 'famili', 'tcp', 'port', '443', 'listen']"
2316,2316,other,"port. This proxy tool has basic backdoor functionality, including",1,This proxy tool has basic backdoor functionality,port. thi proxi tool ha basic backdoor function includ,thi proxi tool ha basic backdoor function,"['port.', 'thi', 'proxi', 'tool', 'ha', 'basic', 'backdoor', 'function', 'includ']","['thi', 'proxi', 'tool', 'ha', 'basic', 'backdoor', 'function']"
2317,2317,other,"including the ability to fingerprint the victim machine, run",1,This proxy tool fingerprint the victim machine,includ abil fingerprint victim machin run,thi proxi tool fingerprint victim machin,"['includ', 'abil', 'fingerprint', 'victim', 'machin', 'run']","['thi', 'proxi', 'tool', 'fingerprint', 'victim', 'machin']"
2318,2318,other,"fingerprint the victim machine, run remote commands, perform directory",1,This proxy tool run remote commands,fingerprint victim machin run remot command perform directori,thi proxi tool run remot command,"['fingerprint', 'victim', 'machin', 'run', 'remot', 'command', 'perform', 'directori']","['thi', 'proxi', 'tool', 'run', 'remot', 'command']"
2319,2319,other,"machine, run remote commands, perform directory listings, perform process",1,This proxy tool perform directory listings,machin run remot command perform directori list perform process,thi proxi tool perform directori list,"['machin', 'run', 'remot', 'command', 'perform', 'directori', 'list', 'perform', 'process']","['thi', 'proxi', 'tool', 'perform', 'directori', 'list']"
2320,2320,other,"commands, perform directory listings, perform process listings, and transfer",1,This proxy tool perform process listings,command perform directori list perform process list transfer,thi proxi tool perform process list,"['command', 'perform', 'directori', 'list', 'perform', 'process', 'list', 'transfer']","['thi', 'proxi', 'tool', 'perform', 'process', 'list']"
2321,2321,other,"perform process listings, and transfer files. Destructive Hard Drive",1,This proxy tool transfer files,perform process list transfer files. destruct hard drive,thi proxi tool transfer file,"['perform', 'process', 'list', 'transfer', 'files.', 'destruct', 'hard', 'drive']","['thi', 'proxi', 'tool', 'transfer', 'file']"
2322,2322,other,Drive Tool: This tool is a tailored hard-drive wiping,1,This tool is a tailored hard-drive wiping tool,drive tool: thi tool tailor hard-driv wipe,thi tool tailor hard-driv wipe tool,"['drive', 'tool:', 'thi', 'tool', 'tailor', 'hard-driv', 'wipe']","['thi', 'tool', 'tailor', 'hard-driv', 'wipe', 'tool']"
2323,2323,other,that is intended to destroy data past the point,1,This tool destroy data past the point of recovery,intend destroy data past point,thi tool destroy data past point recoveri,"['intend', 'destroy', 'data', 'past', 'point']","['thi', 'tool', 'destroy', 'data', 'past', 'point', 'recoveri']"
2324,2324,other,"host, the program will over-write portions of up-to the",1,the program over-write portions of up-to the first four physical drives attached,host program over-writ portion up-to,program over-writ portion up-to first four physic drive attach,"['host', 'program', 'over-writ', 'portion', 'up-to']","['program', 'over-writ', 'portion', 'up-to', 'first', 'four', 'physic', 'drive', 'attach']"
2325,2325,other,"physical drives attached, and over-write the master boot record",1,the program over-write the master boot record (MBR) with a program designed to cause further damage if the hard drive is re-booted,physic drive attach over-writ master boot record,program over-writ master boot record mbr program design caus damag hard drive re-boot,"['physic', 'drive', 'attach', 'over-writ', 'master', 'boot', 'record']","['program', 'over-writ', 'master', 'boot', 'record', 'mbr', 'program', 'design', 'caus', 'damag', 'hard', 'drive', 're-boot']"
2326,2326,other,"result includes specific files being deleted and practically irrecoverable, but",1,being deleted specific files,result includ specif file delet practic irrecover,delet specif file,"['result', 'includ', 'specif', 'file', 'delet', 'practic', 'irrecover']","['delet', 'specif', 'file']"
2327,2327,other,of recovery and to complicate the victim machine’s recovery.,1,This tool complicate he victim machine’s recovery,recoveri complic victim machin recovery.,thi tool complic victim machin recoveri,"['recoveri', 'complic', 'victim', 'machin', 'recovery.']","['thi', 'tool', 'complic', 'victim', 'machin', 'recoveri']"
2328,2328,other,is re-booted. This further results in the victim machine being,1,This results in the victim machine being non-operational with irrecoverable data,re-booted. thi result victim machin,thi result victim machin non-oper irrecover data,"['re-booted.', 'thi', 'result', 'victim', 'machin']","['thi', 'result', 'victim', 'machin', 'non-oper', 'irrecover', 'data']"
2329,2329,other,"with the targeted files destroyed until after reboot, in",1,destroyed the targeted files,target file destroy reboot,destroy target file,"['target', 'file', 'destroy', 'reboot']","['destroy', 'target', 'file']"
2330,2330,other,the infected MBR then wipes the drive.) If the,1,the infected MBR wipes the drive,infect mbr wipe drive.,infect mbr wipe drive,"['infect', 'mbr', 'wipe', 'drive.']","['infect', 'mbr', 'wipe', 'drive']"
2331,2331,other,Cleaning Tool: This tool renders victim machines inoperable by,1,This tool renders victim machines inoperable,clean tool: thi tool render victim machin inoper,thi tool render victim machin inoper,"['clean', 'tool:', 'thi', 'tool', 'render', 'victim', 'machin', 'inoper']","['thi', 'tool', 'render', 'victim', 'machin', 'inoper']"
2332,2332,other,victim machines inoperable by overwriting the Master Boot Record.,1,This tool overwriting the Master Boot Record,victim machin inoper overwrit master boot record.,thi tool overwrit master boot record,"['victim', 'machin', 'inoper', 'overwrit', 'master', 'boot', 'record.']","['thi', 'tool', 'overwrit', 'master', 'boot', 'record']"
2333,2333,other,Boot Record. The tool is dropped and installed by another executable and,1,another executable The tool is dropped and installed,boot record. tool drop instal anoth execut,anoth execut tool drop instal,"['boot', 'record.', 'tool', 'drop', 'instal', 'anoth', 'execut']","['anoth', 'execut', 'tool', 'drop', 'instal']"
2334,2334,other,"and a dll which contain the destructive components, and",1,an executable and a dll contain the destructive components,dll contain destruct compon,execut dll contain destruct compon,"['dll', 'contain', 'destruct', 'compon']","['execut', 'dll', 'contain', 'destruct', 'compon']"
2335,2335,other,encoded command file that contains the actual destruction commands,1,an encoded command file contains the actual destruction commands to be executed,encod command file contain actual destruct command,encod command file contain actual destruct command execut,"['encod', 'command', 'file', 'contain', 'actual', 'destruct', 'command']","['encod', 'command', 'file', 'contain', 'actual', 'destruct', 'command', 'execut']"
2336,2336,other,"systems, the malware will access remote network shares in",1,the malware access remote network shares,system malwar access remot network share,malwar access remot network share,"['system', 'malwar', 'access', 'remot', 'network', 'share']","['malwar', 'access', 'remot', 'network', 'share']"
2337,2337,other,of the wiper and begin the wiping process on,1,the malware begin the wiping process on these remote systems,wiper begin wipe process,malwar begin wipe process remot system,"['wiper', 'begin', 'wipe', 'process']","['malwar', 'begin', 'wipe', 'process', 'remot', 'system']"
2338,2338,other,uses several methods to access shares on the remote,1,The malware access shares on the remote systems,use sever method access share remot,malwar access share remot system,"['use', 'sever', 'method', 'access', 'share', 'remot']","['malwar', 'access', 'share', 'remot', 'system']"
2339,2339,other,remote systems to begin wiping files. Checking for existing,1,The malware wiping files,remot system begin wipe files. check exist,malwar wipe file,"['remot', 'system', 'begin', 'wipe', 'files.', 'check', 'exist']","['malwar', 'wipe', 'file']"
2340,2340,other,to begin wiping files. Checking for existing shares via,1,Checking for via existing shares \\hostname\admin$\system32 and \\hostname\shared$\system32,begin wipe files. check exist share via,check via exist share,"['begin', 'wipe', 'files.', 'check', 'exist', 'share', 'via']","['check', 'via', 'exist', 'share']"
2341,2341,other,"built-in file calc.exe, and starts the remote process. The",1,starts the remote process,built-in file calc.ex start remot process.,start remot process,"['built-in', 'file', 'calc.ex', 'start', 'remot', 'process.']","['start', 'remot', 'process']"
2342,2342,other,process. The remote process is started via the command cmd.exe,1,The remote process is started via the command cmd.exe /c wmic.exe /node:hostname /user:username /password:pass PROCESS CALL CREATE,process. remot process start via command cmd.ex,remot process start via command cmd.ex system-path  wmic.ex system-path  system-path  system-path  process call creat,"['process.', 'remot', 'process', 'start', 'via', 'command', 'cmd.ex']","['remot', 'process', 'start', 'via', 'command', 'cmd.ex', 'system-path', 'wmic.ex', 'system-path', 'system-path', 'system-path', 'process', 'call', 'creat']"
2343,2343,other,exploitation activities. This tool contains five components – a,1,This tool contains a listening implant,exploit activities. thi tool contain five compon,thi tool contain listen implant,"['exploit', 'activities.', 'thi', 'tool', 'contain', 'five', 'compon']","['thi', 'tool', 'contain', 'listen', 'implant']"
2344,2344,other,exploitation activities. This tool contains five components – a,1,This tool contains lightweight backdoor,exploit activities. thi tool contain five compon,thi tool contain lightweight backdoor,"['exploit', 'activities.', 'thi', 'tool', 'contain', 'five', 'compon']","['thi', 'tool', 'contain', 'lightweight', 'backdoor']"
2345,2345,other,exploitation activities. This tool contains five components – a,1,This tool contains proxy tool,exploit activities. thi tool contain five compon,thi tool contain proxi tool,"['exploit', 'activities.', 'thi', 'tool', 'contain', 'five', 'compon']","['thi', 'tool', 'contain', 'proxi', 'tool']"
2346,2346,other,exploitation activities. This tool contains five components – a,1,This tool contains destructive hard drive tool,exploit activities. thi tool contain five compon,thi tool contain destruct hard drive tool,"['exploit', 'activities.', 'thi', 'tool', 'contain', 'five', 'compon']","['thi', 'tool', 'contain', 'destruct', 'hard', 'drive', 'tool']"
2347,2347,other,exploitation activities. This tool contains five components – a,1,This tool contains destructive target cleaning tool,exploit activities. thi tool contain five compon,thi tool contain destruct target clean tool,"['exploit', 'activities.', 'thi', 'tool', 'contain', 'five', 'compon']","['thi', 'tool', 'contain', 'destruct', 'target', 'clean', 'tool']"
2348,2348,other,likely diskpartmg16.exe. This file serves as a dropper. It,1,This file serves as a dropper,like  exe-file thi file serv dropper.,thi file serv dropper,"['like', 'exe-file', 'thi', 'file', 'serv', 'dropper.']","['thi', 'file', 'serv', 'dropper']"
2349,2349,other,as a dropper. It drops destructive malware: igfxtrayex.exe. When,1,It drops destructive malware: igfxtrayex.exe,dropper. drop destruct malware:  exe-file,drop destruct malware: igfxtrayex.ex,"['dropper.', 'drop', 'destruct', 'malware:', 'exe-file']","['drop', 'destruct', 'malware:', 'igfxtrayex.ex']"
2350,2350,other,of the dropper file installed itself as the WinsSchMgmt,1,The second instance of the dropper file installed itself as with the WinsSchMgmt service -k as a command line argument,dropper file instal winsschmgmt,second instanc dropper file instal winsschmgmt servic cmd-param command line argument,"['dropper', 'file', 'instal', 'winsschmgmt']","['second', 'instanc', 'dropper', 'file', 'instal', 'winsschmgmt', 'servic', 'cmd-param', 'command', 'line', 'argument']"
2351,2351,other,"argument. The -s instance dropped and executed igfxtrayex.exe, created",1,The -s instance dropped igfxtrayex.exe,argument. cmd-param instanc drop execut igfxtrayex.ex creat,cmd-param instanc drop igfxtrayex.ex,"['argument.', 'cmd-param', 'instanc', 'drop', 'execut', 'igfxtrayex.ex', 'creat']","['cmd-param', 'instanc', 'drop', 'igfxtrayex.ex']"
2352,2352,other,"created net_ver.dat, and began generating network traffic over TCP",1,The -s instance TCP ports 445 and 139 generating network traffic over to victim IP addresses,creat  dat-file began gener network traffic tcp,cmd-param instanc tcp port 445 139 gener network traffic victim ip address,"['creat', 'dat-file', 'began', 'gener', 'network', 'traffic', 'tcp']","['cmd-param', 'instanc', 'tcp', 'port', '445', '139', 'gener', 'network', 'traffic', 'victim', 'ip', 'address']"
2353,2353,other,"Vista, 2008 (64-bit). It is dropped from resource ID 0x83",1,It is dropped from resource ID 0x83 of igfxtrayex.exe,vista  64-bit. drop resourc id 0x83,drop resourc id 0x83 igfxtrayex.ex,"['vista', '64-bit.', 'drop', 'resourc', 'id', '0x83']","['drop', 'resourc', 'id', '0x83', 'igfxtrayex.ex']"
2354,2354,other,"Vista, 2008 (32-bit). It is dropped from resource ID 0x81",1,It is dropped from resource ID 0x81 of igfxtrayex.exe,vista  32-bit. drop resourc id 0x81,drop resourc id 0x81 igfxtrayex.ex,"['vista', '32-bit.', 'drop', 'resourc', 'id', '0x81']","['drop', 'resourc', 'id', '0x81', 'igfxtrayex.ex']"
2355,2355,other,"This file, when executed, starts a listener on localhost",1,This file starts a listener on localhost port 80,thi file execut start listen localhost,thi file start listen localhost port 80,"['thi', 'file', 'execut', 'start', 'listen', 'localhost']","['thi', 'file', 'start', 'listen', 'localhost', 'port', '80']"
2356,2356,other,the resource section; all xor’d with 0x63. Name: usbdrv3_32bit.sys,1,xor’d with all 0x63,resourc section; xord 0x63. name: usbdrv3_32bit.si,xord 0x63,"['resourc', 'section;', 'xord', '0x63.', 'name:', 'usbdrv3_32bit.si']","['xord', '0x63']"
2357,2357,other,"is a log file created by the dropper, and",1,the dropper created a log file,log file creat dropper,dropper creat log file,"['log', 'file', 'creat', 'dropper']","['dropper', 'creat', 'log', 'file']"
2358,2358,other,2014-11-24 04:11:08 This file is destructive malware: a disk,1,This file is destructive malware,2014-11-24 04:11:08 thi file destruct malware: disk,thi file destruct malwar,"['2014-11-24', '04:11:08', 'thi', 'file', 'destruct', 'malware:', 'disk']","['thi', 'file', 'destruct', 'malwar']"
2359,2359,other,(2 hour) sleep command is issued after which the computer,1,A 120-minute (2 hour) sleep command is issued,hour sleep command issu comput,120-minut hour sleep command issu,"['hour', 'sleep', 'command', 'issu', 'comput']","['120-minut', 'hour', 'sleep', 'command', 'issu']"
2360,2360,other,after which the computer is shut down and rebooted Name: iissvr.exe Size: 114688,1,is shut down and rebooted the computer,comput shut reboot name: iissvr.ex size: 114688,shut reboot comput,"['comput', 'shut', 'reboot', 'name:', 'iissvr.ex', 'size:', '114688']","['shut', 'reboot', 'comput']"
2361,2361,other,strings in Duqu 2.0 are obfuscated by XOR-based encryption. The,1,XOR-based encryption Some of the strings in Duqu 2.0 are obfuscated by,string duqu 2.0 obfusc xor-bas encryption.,xor-bas encrypt string duqu 2.0 obfusc,"['string', 'duqu', '2.0', 'obfusc', 'xor-bas', 'encryption.']","['xor-bas', 'encrypt', 'string', 'duqu', '2.0', 'obfusc']"
2362,2362,other,"and Duqu 2.0, and is used extensively in the networking",1,is used a characteristic logging function in the networking (mainly HTTP handling) part of the code,duqu 2.0 use extens network,use characterist log function network mainli http handl part code,"['duqu', '2.0', 'use', 'extens', 'network']","['use', 'characterist', 'log', 'function', 'network', 'mainli', 'http', 'handl', 'part', 'code']"
2363,2363,other,communications The malware can transmit information through HTTP traffic.,1,The malware HTTP traffic transmit information through,commun malwar transmit inform http traffic.,malwar http traffic transmit inform,"['commun', 'malwar', 'transmit', 'inform', 'http', 'traffic.']","['malwar', 'http', 'traffic', 'transmit', 'inform']"
2364,2364,other,It also tries to retrieve possible AntiVirus information by,1,It retrieve by possible AntiVirus information using the COM interface,also tri retriev possibl antiviru inform,retriev possibl antiviru inform use com interfac,"['also', 'tri', 'retriev', 'possibl', 'antiviru', 'inform']","['retriev', 'possibl', 'antiviru', 'inform', 'use', 'com', 'interfac']"
2365,2365,other,we see that it downloads some kind of data,1,it downloads some kind of data,see download kind data,download kind data,"['see', 'download', 'kind', 'data']","['download', 'kind', 'data']"
2366,2366,other,also the ability to encode decode data from/to Base64.,1,the sample Base64 encode data from,also abil encod decod data system-path  base64.,sampl base64 encod data,"['also', 'abil', 'encod', 'decod', 'data', 'system-path', 'base64.']","['sampl', 'base64', 'encod', 'data']"
2367,2367,other,is a dropper which contains the backdoor binary (the,1,a dropper contains the backdoor binary (the second component) and the distraction file,dropper contain backdoor binari,dropper contain backdoor binari second compon distract file,"['dropper', 'contain', 'backdoor', 'binari']","['dropper', 'contain', 'backdoor', 'binari', 'second', 'compon', 'distract', 'file']"
2368,2368,other,kb71271.log is created and contains the following registry file,1,C:\DOCUME~1\User\LOCALS~1\Temp\ kb71271.log contains the following registry file, log-file creat contain follow registri file,hash-code  log-file contain follow registri file,"['log-file', 'creat', 'contain', 'follow', 'registri', 'file']","['hash-code', 'log-file', 'contain', 'follow', 'registri', 'file']"
2369,2369,other,modify the registry. kb71271.log is then deleted These temp files appear,1,is then deleted kb71271.log,modifi registry.  log-file delet temp file appear,delet  log-file,"['modifi', 'registry.', 'log-file', 'delet', 'temp', 'file', 'appear']","['delet', 'log-file']"
