,Unnamed: 0,label,text-rel,label_num,text-neigh,text-rel-processed,text-neigh-processed,text-rel-tokens,text-neigh-tokens
843,843,NoFile,"it spawns a dedicated process with the command line '""regsvr32.exe"" /s /n /i ""%APPDATA%\%DLLNAME%""'",0,To achieve this it spawns a dedicated process with,spawn dedic process command line 'regsvr32.ex system-path  system-path  system-path  system-path  some-variable,achiev thi spawn dedic process,"['spawn', 'dedic', 'process', 'command', 'line', ""'regsvr32.ex"", 'system-path', 'system-path', 'system-path', 'system-path', 'some-variable']","['achiev', 'thi', 'spawn', 'dedic', 'process']"
844,844,NoFile,it Windows regsvr32.exe load the DLL using,0,it goes on to load the DLL using Windows,window regsvr32.ex load dll use,goe load dll use window,"['window', 'regsvr32.ex', 'load', 'dll', 'use']","['goe', 'load', 'dll', 'use', 'window']"
845,845,NoFile,the dropper spawning a cmd.exe process,0,"separate command line through spawning a cmd.exe process, which",dropper spawn cmd.ex process,separ command line spawn cmd.ex process,"['dropper', 'spawn', 'cmd.ex', 'process']","['separ', 'command', 'line', 'spawn', 'cmd.ex', 'process']"
846,846,NoFile,Babar's implant injects itself to running processes,0,"C++, which upon start injects itself to running processes",babar' implant inject run process,c++ upon start inject run process,"[""babar'"", 'implant', 'inject', 'run', 'process']","['c++', 'upon', 'start', 'inject', 'run', 'process']"
847,847,NoFile,Babar's implant invades desktop applications by applying a global Windows hooks,0,to running processes and invades desktop applications by applying,babar' implant invad desktop applic appli global window hook,run process invad desktop applic appli,"[""babar'"", 'implant', 'invad', 'desktop', 'applic', 'appli', 'global', 'window', 'hook']","['run', 'process', 'invad', 'desktop', 'applic', 'appli']"
848,848,NoFile,Babar injecting its DLL to a maximum of three desktop processes,0,"through multiple instances, by injecting its DLL to a",babar inject dll maximum three desktop process,multipl instanc inject dll,"['babar', 'inject', 'dll', 'maximum', 'three', 'desktop', 'process']","['multipl', 'instanc', 'inject', 'dll']"
849,849,NoFile,a userland rootkit component applies global Windows hooks to invade all processes on its desktop,0,userland rootkit component which applies global Windows hooks to,userland rootkit compon appli global window hook invad process desktop,userland rootkit compon appli global window hook,"['userland', 'rootkit', 'compon', 'appli', 'global', 'window', 'hook', 'invad', 'process', 'desktop']","['userland', 'rootkit', 'compon', 'appli', 'global', 'window', 'hook']"
850,850,NoFile,Babar Windows Detours technique API hooks for various APIs install via,0,This way Babar can install API hooks for various,babar window detour techniqu api hook variou api instal via,thi way babar instal api hook variou,"['babar', 'window', 'detour', 'techniqu', 'api', 'hook', 'variou', 'api', 'instal', 'via']","['thi', 'way', 'babar', 'instal', 'api', 'hook', 'variou']"
851,851,NoFile,The startup routine of the Babar implant create a registry key under to 'HKU\..\CurrentVersion\Run' assure persistence,0,the Babar implant will create a registry key under,startup routin babar implant creat registri key assur persist,babar implant creat registri key,"['startup', 'routin', 'babar', 'implant', 'creat', 'registri', 'key', 'assur', 'persist']","['babar', 'implant', 'creat', 'registri', 'key']"
852,852,NoFile,the regsvr32.exe process At load the Babar DLL system boot time,0,"regsvr32.exe process will start, load the Babar DLL and",regsvr32.ex process load babar dll system boot time,regsvr32.ex process start load babar dll,"['regsvr32.ex', 'process', 'load', 'babar', 'dll', 'system', 'boot', 'time']","['regsvr32.ex', 'process', 'start', 'load', 'babar', 'dll']"
853,853,NoFile,The function stub LoadLibraryA load the Babar DLL through,0,then go on to load the Babar DLL through,function stub loadlibrarya load babar dll,go load babar dll,"['function', 'stub', 'loadlibrarya', 'load', 'babar', 'dll']","['go', 'load', 'babar', 'dll']"
854,854,NoFile,The function stub execute one of its exports,0,"DLL through LoadLibraryA and execute one of its exports,",function stub execut one export,dll loadlibrarya execut one export,"['function', 'stub', 'execut', 'one', 'export']","['dll', 'loadlibrarya', 'execut', 'one', 'export']"
855,855,NoFile,Babar For uses named pipes inter process communication,0,inter process communication Babar uses named pipes. The main,babar use name pipe inter process commun,inter process commun babar use name pipes. main,"['babar', 'use', 'name', 'pipe', 'inter', 'process', 'commun']","['inter', 'process', 'commun', 'babar', 'use', 'name', 'pipes.', 'main']"
856,856,NoFile,the main instance creates six named pipes using the very same GUID,0,"time, the main instance creates six named pipes using",main instanc creat six name pipe use veri guid,time main instanc creat six name pipe use,"['main', 'instanc', 'creat', 'six', 'name', 'pipe', 'use', 'veri', 'guid']","['time', 'main', 'instanc', 'creat', 'six', 'name', 'pipe', 'use']"
857,857,NoFile,The Babar implant applies global Windows hooks,0,PROCESSES The Babar implant applies global Windows hooks to,babar implant appli global window hook,process babar implant appli global window hook,"['babar', 'implant', 'appli', 'global', 'window', 'hook']","['process', 'babar', 'implant', 'appli', 'global', 'window', 'hook']"
858,858,NoFile,The Babar implant load its DLL into the process space of other processes,0,global Windows hooks to load its DLL into the,babar implant load dll process space process,global window hook load dll,"['babar', 'implant', 'load', 'dll', 'process', 'space', 'process']","['global', 'window', 'hook', 'load', 'dll']"
859,859,NoFile,A global Windows hook installed into the Windows event chain,0,global Windows hook is installed into the Windows event,global window hook instal window event chain,global window hook instal window event,"['global', 'window', 'hook', 'instal', 'window', 'event', 'chain']","['global', 'window', 'hook', 'instal', 'window', 'event']"
860,860,NoFile,the malware hook specific APIs of interest,0,malware goes on to hook specific APIs of interest.,malwar hook specif api interest,malwar goe hook specif api interest.,"['malwar', 'hook', 'specif', 'api', 'interest']","['malwar', 'goe', 'hook', 'specif', 'api', 'interest.']"
861,861,NoFile,this part writing to process powershell.exe,0,"getting module 1, then writing to process powershell.exe, and",thi part write process powershell.ex,get modul write process powershell.ex,"['thi', 'part', 'write', 'process', 'powershell.ex']","['get', 'modul', 'write', 'process', 'powershell.ex']"
862,862,NoFile,backdoor program Cookie fields GET request send to heartbeat packages by designated addresses,0,backdoor program that can send GET request to designated,backdoor program cooki field get request send heartbeat packag design address,backdoor program send get request design,"['backdoor', 'program', 'cooki', 'field', 'get', 'request', 'send', 'heartbeat', 'packag', 'design', 'address']","['backdoor', 'program', 'send', 'get', 'request', 'design']"
863,863,NoFile,Malicious DLL loads into the above dllhost.exe,0,"(dbgeng.dll) Malicious DLL that loads into the above dllhost.exe,",malici dll load abov dllhost.ex, dll-file malici dll load abov dllhost.ex,"['malici', 'dll', 'load', 'abov', 'dllhost.ex']","['dll-file', 'malici', 'dll', 'load', 'abov', 'dllhost.ex']"
864,864,NoFile,Malicious DLL using a similar DLL sideloading technique to that most commonly associated with the PlugX backdoor,0,"into the above dllhost.exe, using a similar DLL sideloading",malici dll use similar dll sideload techniqu commonli associ plugx backdoor,abov dllhost.ex use similar dll sideload,"['malici', 'dll', 'use', 'similar', 'dll', 'sideload', 'techniqu', 'commonli', 'associ', 'plugx', 'backdoor']","['abov', 'dllhost.ex', 'use', 'similar', 'dll', 'sideload']"
865,865,NoFile,The spyware probes this folder for files that match a certain naming convention,0,The spyware period- ically probes this folder for files,spywar probe thi folder file match certain name convent,spywar period- ical probe thi folder file,"['spywar', 'probe', 'thi', 'folder', 'file', 'match', 'certain', 'name', 'convent']","['spywar', 'period-', 'ical', 'probe', 'thi', 'folder', 'file']"
866,866,NoFile,the RCS sample sent to Ahmed adds a Run registry key,0,"sample sent to Ahmed adds a Run registry key,",rc sampl sent ahm add run registri key,sampl sent ahm add run registri key,"['rc', 'sampl', 'sent', 'ahm', 'add', 'run', 'registri', 'key']","['sampl', 'sent', 'ahm', 'add', 'run', 'registri', 'key']"
867,867,NoFile,the spyware OS processes injects itself into as they start,0,"fore the OS, and injects itself into OS processes",spywar os process inject start,fore os inject os process,"['spywar', 'os', 'process', 'inject', 'start']","['fore', 'os', 'inject', 'os', 'process']"
868,868,NoFile,IMAP ac- cesses to using his GMail account,0,subsequently noted several suspicious accesses to his GMail account,imap ac- cess use hi gmail account,subsequ note sever suspici access hi gmail account,"['imap', 'ac-', 'cess', 'use', 'hi', 'gmail', 'account']","['subsequ', 'note', 'sever', 'suspici', 'access', 'hi', 'gmail', 'account']"
869,869,NoFile,the accesses Even after continued he changed his password,0,"his password, the accesses continued While corresponding with Ahmed",access even continu chang hi password,hi password access continu correspond ahm,"['access', 'even', 'continu', 'chang', 'hi', 'password']","['hi', 'password', 'access', 'continu', 'correspond', 'ahm']"
870,870,NoFile,they used to even after a secondary password access his account he changed his main password,0,password that they apparently used to access his account,use even secondari password access hi account chang hi main password,password appar use access hi account,"['use', 'even', 'secondari', 'password', 'access', 'hi', 'account', 'chang', 'hi', 'main', 'password']","['password', 'appar', 'use', 'access', 'hi', 'account']"
871,871,NoFile,a version of FinSpy uses a protocol based on HTTP POST requests for communication with the C&C server,0,"FinSpy handshake, but instead uses a protocol based on",version finspi use protocol base http post request commun c&c server,finspi handshak instead use protocol base,"['version', 'finspi', 'use', 'protocol', 'base', 'http', 'post', 'request', 'commun', 'c&c', 'server']","['finspi', 'handshak', 'instead', 'use', 'protocol', 'base']"
872,872,NoFile,this malware enumerates libraries’ export address table (EAT),0,"hashed values, this malware enumerates libraries’ export address table",thi malwar enumer librari export address tabl eat,hash valu thi malwar enumer librari export address tabl,"['thi', 'malwar', 'enumer', 'librari', 'export', 'address', 'tabl', 'eat']","['hash', 'valu', 'thi', 'malwar', 'enumer', 'librari', 'export', 'address', 'tabl']"
873,873,NoFile,Cmstar HTTP requests create to communicate with its C2 server,0,requests that Cmstar will create to communicate with its,cmstar http request creat commun c2 server,request cmstar creat commun,"['cmstar', 'http', 'request', 'creat', 'commun', 'c2', 'server']","['request', 'cmstar', 'creat', 'commun']"
874,874,NoFile,a 752-byte piece of shellcode HTTP POST requests sending to the following URL,0,"C2 server, specifically by sending HTTP POST requests to",752-byte piec shellcod http post request send follow url,c2 server specif send http post request,"['752-byte', 'piec', 'shellcod', 'http', 'post', 'request', 'send', 'follow', 'url']","['c2', 'server', 'specif', 'send', 'http', 'post', 'request']"
875,875,NoFile,The Cmstar sample associated with the MNKIT delivery document creates the following registry key to automatically execute at system startup,0,the MNKIT delivery document creates the following registry key,cmstar sampl associ mnkit deliveri document creat follow registri key automat execut system startup,mnkit deliveri document creat follow registri key,"['cmstar', 'sampl', 'associ', 'mnkit', 'deliveri', 'document', 'creat', 'follow', 'registri', 'key', 'automat', 'execut', 'system', 'startup']","['mnkit', 'deliveri', 'document', 'creat', 'follow', 'registri', 'key']"
876,876,NoFile,LMS.exe load any DLL file name dbghelp.dll that is found in the same path,0,2EE25DE7BD6A2705F3F8DDE0DD681E96 (dbghelp.dll). LMS.exe will load any DLL file name,lms.ex load ani dll file name  dll-file found path,hash-code  dll-file lms.ex load ani dll file name,"['lms.ex', 'load', 'ani', 'dll', 'file', 'name', 'dll-file', 'found', 'path']","['hash-code', 'dll-file', 'lms.ex', 'load', 'ani', 'dll', 'file', 'name']"
877,877,NoFile,The malicious DLL loads a backdoor binary blob MD5,0,"turn, The malicious DLL loads a backdoor binary blob",malici dll load backdoor binari blob md5,turn malici dll load backdoor binari blob,"['malici', 'dll', 'load', 'backdoor', 'binari', 'blob', 'md5']","['turn', 'malici', 'dll', 'load', 'backdoor', 'binari', 'blob']"
878,878,NoFile,the downloader connect to a compromised website,0,downloader will attempt to connect to a compromised website,download connect compromis websit,download attempt connect compromis websit,"['download', 'connect', 'compromis', 'websit']","['download', 'attempt', 'connect', 'compromis', 'websit']"
879,879,NoFile,the same loader load it in memory,0,"the embedded, encrypted solution, load it in memory and",loader load memori,embed encrypt solut load memori,"['loader', 'load', 'memori']","['embed', 'encrypt', 'solut', 'load', 'memori']"
880,880,NoFile,the same loader execute it,0,it in memory and execute it. The Duke group,loader execut,memori execut it. duke group,"['loader', 'execut']","['memori', 'execut', 'it.', 'duke', 'group']"
881,881,NoFile,the downloader connect to a compromised website,0,downloader will attempt to connect to a compromised website,download connect compromis websit,download attempt connect compromis websit,"['download', 'connect', 'compromis', 'websit']","['download', 'attempt', 'connect', 'compromis', 'websit']"
882,882,NoFile,the same loader load it in memory,0,"the embedded, encrypted solution, load it in memory and",loader load memori,embed encrypt solut load memori,"['loader', 'load', 'memori']","['embed', 'encrypt', 'solut', 'load', 'memori']"
883,883,NoFile,the same loader execute it,0,it in memory and execute it. The Duke group,loader execut,memori execut it. duke group,"['loader', 'execut']","['memori', 'execut', 'it.', 'duke', 'group']"
884,884,NoFile,The VBS adds a registry key: HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\Run\,0,loader The VBS also adds a registry key: HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\Run\,vb add registri key: hash-code,loader vb also add registri key: hash-code,"['vb', 'add', 'registri', 'key:', 'hash-code']","['loader', 'vb', 'also', 'add', 'registri', 'key:', 'hash-code']"
885,885,NoFile,"The VBS setting the key ""bookstore"" to the value ""regsvr32 %path%\ctfmonrn.dll /s""",0,"a registry key: HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\Run\ setting the key ""bookstore"" to",vb set key bookstor valu regsvr32 system-path  system-path  some-variable,registri key: hash-code set key bookstor,"['vb', 'set', 'key', 'bookstor', 'valu', 'regsvr32', 'system-path', 'system-path', 'some-variable']","['registri', 'key:', 'hash-code', 'set', 'key', 'bookstor']"
886,886,NoFile,"It is registered as through a service (named ""Windowsupdata"") a Windows Batch file named ""DOT.BAT""",0,"Size 37,888 bytes It is registered as a service (named",regist servic name windowsupdata window batch file name  bat-file,size 37888 byte regist servic name,"['regist', 'servic', 'name', 'windowsupdata', 'window', 'batch', 'file', 'name', 'bat-file']","['size', '37888', 'byte', 'regist', 'servic', 'name']"
887,887,NoFile,a special loader inject into the final Epic backdoor payload explorer.exe,0,loader that attempts to inject the final Epic backdoor,special loader inject final epic backdoor payload explorer.ex,loader attempt inject final epic backdoor,"['special', 'loader', 'inject', 'final', 'epic', 'backdoor', 'payload', 'explorer.ex']","['loader', 'attempt', 'inject', 'final', 'epic', 'backdoor']"
888,888,NoFile,The communication protocol uses requests in the C&C replies,0,requests. The communication protocol uses requests in the C&C,commun protocol use request c&c repli,requests. commun protocol use request c&c,"['commun', 'protocol', 'use', 'request', 'c&c', 'repli']","['requests.', 'commun', 'protocol', 'use', 'request', 'c&c']"
889,889,NoFile,The backdoor identify the following processes,0,"The backdoor attempts to identify the following processes and,",backdoor identifi follow process,backdoor attempt identifi follow process,"['backdoor', 'identifi', 'follow', 'process']","['backdoor', 'attempt', 'identifi', 'follow', 'process']"
890,890,NoFile,code HTTP POST exfiltrate data over,0,There is code to exfiltrate data over HTTP POST,code http post exfiltr data,code exfiltr data http post,"['code', 'http', 'post', 'exfiltr', 'data']","['code', 'exfiltr', 'data', 'http', 'post']"
891,891,NoFile,IntelRS.exe loads a Delphi component called DelphiNative.DLL,0,from installed cookies IntelRS.exe loads a Delphi component called,intelrs.ex load delphi compon call delphinative.dl,instal cooki intelrs.ex load delphi compon call,"['intelrs.ex', 'load', 'delphi', 'compon', 'call', 'delphinative.dl']","['instal', 'cooki', 'intelrs.ex', 'load', 'delphi', 'compon', 'call']"
892,892,NoFile,it loads vaultcli.DLL,0,"data. For instance, it loads vaultcli.DLL and uses various",load vaultcli.dl,data. instanc load vaultcli.dl use variou,"['load', 'vaultcli.dl']","['data.', 'instanc', 'load', 'vaultcli.dl', 'use', 'variou']"
893,893,NoFile,the dropper use the copy of rundll32.exe to load and execute the CozyDuke main component,0,"Finally, the dropper will use the copy of rundll32.exe",dropper use copi rundll32.ex load execut cozyduk main compon,final dropper use copi rundll32.ex,"['dropper', 'use', 'copi', 'rundll32.ex', 'load', 'execut', 'cozyduk', 'main', 'compon']","['final', 'dropper', 'use', 'copi', 'rundll32.ex']"
894,894,NoFile,the CozyDuke dropper The main component executed using a copy of rundll32.exe,0,The main component is executed by the CozyDuke dropper,cozyduk dropper main compon execut use copi rundll32.ex,main compon execut cozyduk dropper,"['cozyduk', 'dropper', 'main', 'compon', 'execut', 'use', 'copi', 'rundll32.ex']","['main', 'compon', 'execut', 'cozyduk', 'dropper']"
895,895,NoFile,CozyDuke adding a registry value to be executed at system startup,0,at system startup by adding a registry value under,cozyduk ad registri valu execut system startup,system startup ad registri valu,"['cozyduk', 'ad', 'registri', 'valu', 'execut', 'system', 'startup']","['system', 'startup', 'ad', 'registri', 'valu']"
896,896,NoFile,CozyDuke register itself as a Windows service,0,component. CozyDuke may also register itself as a Windows,cozyduk regist window servic,component. cozyduk may also regist window,"['cozyduk', 'regist', 'window', 'servic']","['component.', 'cozyduk', 'may', 'also', 'regist', 'window']"
897,897,NoFile,CozyDuke register as itself scheduled task,0,component. CozyDuke may also register itself as a Windows,cozyduk regist schedul task,component. cozyduk may also regist window,"['cozyduk', 'regist', 'schedul', 'task']","['component.', 'cozyduk', 'may', 'also', 'regist', 'window']"
898,898,NoFile,CozyDuke hijack the registry entries for the COM object SharedTaskScheduler,0,"achieve this, CozyDuke will hijack the registry entries for",cozyduk hijack registri entri com object sharedtaskschedul,achiev thi cozyduk hijack registri entri,"['cozyduk', 'hijack', 'registri', 'entri', 'com', 'object', 'sharedtaskschedul']","['achiev', 'thi', 'cozyduk', 'hijack', 'registri', 'entri']"
899,899,NoFile,CozyDuke modify the registry entries that will ensure CozyDuke stays active on the victim host,0,object SharedTaskScheduler. CozyDuke will modify the registry entries in,cozyduk modifi registri entri ensur cozyduk stay activ victim host,object sharedtaskscheduler. cozyduk modifi registri entri,"['cozyduk', 'modifi', 'registri', 'entri', 'ensur', 'cozyduk', 'stay', 'activ', 'victim', 'host']","['object', 'sharedtaskscheduler.', 'cozyduk', 'modifi', 'registri', 'entri']"
900,900,NoFile,CozyDuke communicating with using its command and control server either HTTP or HTTPS,0,CozyDuke’s main method of communicating with its command and,cozyduk commun use command control server either http http,cozyduk main method commun command,"['cozyduk', 'commun', 'use', 'command', 'control', 'server', 'either', 'http', 'http']","['cozyduk', 'main', 'method', 'commun', 'command']"
901,901,NoFile,CozyDuke’s primary purpose is the execution of tasks,0,Tasks CozyDuke’s primary purpose is the execution of tasks.,cozyduk primari purpos execut task,task cozyduk primari purpos execut tasks.,"['cozyduk', 'primari', 'purpos', 'execut', 'task']","['task', 'cozyduk', 'primari', 'purpos', 'execut', 'tasks.']"
902,902,NoFile,the backdoor obtain a list of running tasks,0,instructed the backdoor to obtain a list of running,backdoor obtain list run task,instruct backdoor obtain list run,"['backdoor', 'obtain', 'list', 'run', 'task']","['instruct', 'backdoor', 'obtain', 'list', 'run']"
903,903,NoFile,it spread through network shares,0,"Besides this, it also spread through network shares, a",spread network share,besid thi also spread network share,"['spread', 'network', 'share']","['besid', 'thi', 'also', 'spread', 'network', 'share']"
904,904,NoFile,The dropper component registering a service called TrkSvr,0,"files on the system, registering a service called TrkSvr",dropper compon regist servic call trksvr,file system regist servic call trksvr,"['dropper', 'compon', 'regist', 'servic', 'call', 'trksvr']","['file', 'system', 'regist', 'servic', 'call', 'trksvr']"
905,905,NoFile,It copy itself to accessible network shares,0,It also attempts to copy itself to accessible network,copi access network share,also attempt copi access network,"['copi', 'access', 'network', 'share']","['also', 'attempt', 'copi', 'access', 'network']"
906,906,NoFile,The reporter component sending back to a HTTP GET request the C&C server,0,component is responsible for sending back a HTTP GET,report compon send back http get request c&c server,compon respons send back http get,"['report', 'compon', 'send', 'back', 'http', 'get', 'request', 'c&c', 'server']","['compon', 'respons', 'send', 'back', 'http', 'get']"
907,907,NoFile,a malicious Downloader clbcatq.dll Windows load the malicious code in,0,weakness in order to load the malicious code in,malici download  dll-file window load malici code,weak order load malici code,"['malici', 'download', 'dll-file', 'window', 'load', 'malici', 'code']","['weak', 'order', 'load', 'malici', 'code']"
908,908,NoFile,the back door create a registry run key,0,the back door would create a registry run key,back door creat registri run key,back door would creat registri run key,"['back', 'door', 'creat', 'registri', 'run', 'key']","['back', 'door', 'would', 'creat', 'registri', 'run', 'key']"
909,909,NoFile,The simple attacks upload through them a HTTP POST request to a remote drop server,0,compress the files and upload them through FTP or,simpl attack upload http post request remot drop server,compress file upload ftp,"['simpl', 'attack', 'upload', 'http', 'post', 'request', 'remot', 'drop', 'server']","['compress', 'file', 'upload', 'ftp']"
910,910,NoFile,"Stage 0 setting up various extended attributes and/or registry keys and values that hold encoded versions of stages 2, 3, and potentially stages 4 and onwards",0,0 is responsible for setting up various extended attributes and/or,stage set variou extend attribut system-path  registri key valu hold encod version stage potenti stage onward,respons set variou extend attribut system-path ,"['stage', 'set', 'variou', 'extend', 'attribut', 'system-path', 'registri', 'key', 'valu', 'hold', 'encod', 'version', 'stage', 'potenti', 'stage', 'onward']","['respons', 'set', 'variou', 'extend', 'attribut', 'system-path']"
911,911,NoFile,Stage 1 is the initial load point for the threat,0,exploit code. Stage 1 is the initial load point,stage initi load point threat,exploit code. stage initi load point,"['stage', 'initi', 'load', 'point', 'threat']","['exploit', 'code.', 'stage', 'initi', 'load', 'point']"
912,912,NoFile,kernel drivers Stage 2 load and execute,0,are kernel drivers that load and execute Stage 2. These kernel,kernel driver stage load execut,kernel driver load execut stage 2. kernel,"['kernel', 'driver', 'stage', 'load', 'execut']","['kernel', 'driver', 'load', 'execut', 'stage', '2.', 'kernel']"
913,913,NoFile,kernel drivers load the driver,0,associated registry key to load the driver while the,kernel driver load driver,associ registri key load driver,"['kernel', 'driver', 'load', 'driver']","['associ', 'registri', 'key', 'load', 'driver']"
914,914,NoFile,Stage 1 Stage 2 reads and executes from a set of NTFS extended attributes,0,up. Stage 1 simply reads and executes Stage 2 from a,stage stage read execut set ntf extend attribut,up. stage simpli read execut stage,"['stage', 'stage', 'read', 'execut', 'set', 'ntf', 'extend', 'attribut']","['up.', 'stage', 'simpli', 'read', 'execut', 'stage']"
915,915,NoFile,Stage 2 is executed from a set of registry keys,0,"are found, Stage 2 is executed from a set of",stage execut set registri key,found stage execut set,"['stage', 'execut', 'set', 'registri', 'key']","['found', 'stage', 'execut', 'set']"
916,916,NoFile,"Stage 2 Stage 3 extracts, installs and runs",0,"kernel driver that simply extracts, installs and runs Stage 3. Stage 2",stage stage extract instal run,kernel driver simpli extract instal run stage 3. stage,"['stage', 'stage', 'extract', 'instal', 'run']","['kernel', 'driver', 'simpli', 'extract', 'instal', 'run', 'stage', '3.', 'stage']"
917,917,NoFile,Stage 2 finds and loads an encrypted version of Stage 3 from either NTFS extended attributes or a registry key blob,0,"previous stages, Stage 2 finds and loads an encrypted version of",stage find load encrypt version stage either ntf extend attribut registri key blob,previou stage stage find load encrypt version,"['stage', 'find', 'load', 'encrypt', 'version', 'stage', 'either', 'ntf', 'extend', 'attribut', 'registri', 'key', 'blob']","['previou', 'stage', 'stage', 'find', 'load', 'encrypt', 'version']"
918,918,NoFile,Stage 3 Stage 4 loading and executing,0,"2. In addition to loading and executing Stage 4, Stage 3",stage stage load execut,2. addit load execut stage stage,"['stage', 'stage', 'load', 'execut']","['2.', 'addit', 'load', 'execut', 'stage', 'stage']"
919,919,NoFile,Stage 3 The files for Stage 4 are loaded,0,"for Stage 4, which are loaded by Stage 3, consist",stage file stage load,stage load stage consist,"['stage', 'file', 'stage', 'load']","['stage', 'load', 'stage', 'consist']"
920,920,NoFile,Stage 4 The files for Stage 5 are injected into services.exe,0,files for Stage 5 are injected into services.exe by Stage,stage file stage inject services.ex,file stage inject services.ex stage,"['stage', 'file', 'stage', 'inject', 'services.ex']","['file', 'stage', 'inject', 'services.ex', 'stage']"
921,921,NoFile,a file retrieve binary data over pipes,0,file that aims to retrieve binary data over pipes,file retriev binari data pipe,file aim retriev binari data pipe,"['file', 'retriev', 'binari', 'data', 'pipe']","['file', 'aim', 'retriev', 'binari', 'data', 'pipe']"
922,922,NoFile,a file retrieve over sockets,0,file that aims to retrieve binary data over pipes,file retriev socket,file aim retriev binari data pipe,"['file', 'retriev', 'socket']","['file', 'aim', 'retriev', 'binari', 'data', 'pipe']"
923,923,NoFile,It CPU name and identifier gets from the registry at HKLM\HARDWARE\DESCRIPTION\ System\CentralProcessor\0,0,in virtual environment. It gets CPU name and identifier,cpu name identifi get registri,virtual environment. get cpu name identifi,"['cpu', 'name', 'identifi', 'get', 'registri']","['virtual', 'environment.', 'get', 'cpu', 'name', 'identifi']"
924,924,NoFile,The module issues a HTTP GET request with hardcoded User­Agent string,0,(or automachine. servequake.com) and issues a HTTP GET request,modul issu http get request hardcod user­ag string,automachine.  com-file issu http get request,"['modul', 'issu', 'http', 'get', 'request', 'hardcod', 'user\xadag', 'string']","['automachine.', 'com-file', 'issu', 'http', 'get', 'request']"
925,925,NoFile,this module checks if «bdagent.exe» process is running on current system,0,very beginning this module checks if «bdagent.exe» process is,thi modul check  exe-file process run current system,veri begin thi modul check  exe-file process,"['thi', 'modul', 'check', 'exe-file', 'process', 'run', 'current', 'system']","['veri', 'begin', 'thi', 'modul', 'check', 'exe-file', 'process']"
926,926,NoFile,The code starts a thread that simulates keystrokes of ESC keyboard key and then shows a system modal message box,0,evasion technique. The code starts a thread that simulates,code start thread simul keystrok esc keyboard key show system modal messag box,evas technique. code start thread simul,"['code', 'start', 'thread', 'simul', 'keystrok', 'esc', 'keyboard', 'key', 'show', 'system', 'modal', 'messag', 'box']","['evas', 'technique.', 'code', 'start', 'thread', 'simul']"
927,927,NoFile,is terminated keystroke generation thread,0,that keystroke generation thread is terminated and the module continues,termin keystrok gener thread,keystrok gener thread termin modul continu,"['termin', 'keystrok', 'gener', 'thread']","['keystrok', 'gener', 'thread', 'termin', 'modul', 'continu']"
928,928,NoFile,The module POST request uploads all collected information to via one of the following URLs,0,C&C server. The module uploads all collected information to,modul post request upload collect inform via one follow url,c&c server. modul upload collect inform,"['modul', 'post', 'request', 'upload', 'collect', 'inform', 'via', 'one', 'follow', 'url']","['c&c', 'server.', 'modul', 'upload', 'collect', 'inform']"
929,929,NoFile,The data is uploaded as in a POST request binary the following format,0,PC 6.0) The data is uploaded as a POST request,data upload post request binari follow format,pc 6.0 data upload post request,"['data', 'upload', 'post', 'request', 'binari', 'follow', 'format']","['pc', '6.0', 'data', 'upload', 'post', 'request']"
930,930,NoFile,The trojan iterates through running processes,0,00:21:48 6.0 The trojan iterates through running processes and,trojan iter run process,00:21:48 6.0 trojan iter run process,"['trojan', 'iter', 'run', 'process']","['00:21:48', '6.0', 'trojan', 'iter', 'run', 'process']"
931,931,NoFile,the process VM is detected If terminates,0,detected the process instantly terminates Next the malware submits,process vm detect termin,detect process instantli termin next malwar submit,"['process', 'vm', 'detect', 'termin']","['detect', 'process', 'instantli', 'termin', 'next', 'malwar', 'submit']"
932,932,NoFile,"the malware HTTP GET request and the following URL format: http://<C2DOMAIN>/bin/read_i.php ?a1=%STEPID%&a2=%HOSTID%&a3=%SYSINFO%&a4=% AVSOFTID%, where %C2DOMAIN% is one of the following C&C domains submits collected information to using the C&C server",0,terminates. Next the malware submits collected information to the,malwar http get request follow url format: hash-code hash-code avsoftid% %c2domain% one follow c&c domain submit collect inform use c&c server some-variable,terminates. next malwar submit collect inform,"['malwar', 'http', 'get', 'request', 'follow', 'url', 'format:', 'hash-code', 'hash-code', 'avsoftid%', '%c2domain%', 'one', 'follow', 'c&c', 'domain', 'submit', 'collect', 'inform', 'use', 'c&c', 'server', 'some-variable']","['terminates.', 'next', 'malwar', 'submit', 'collect', 'inform']"
933,933,NoFile,This component infiltrate into via other computers network shares,0,is used to selectively infiltrate into other computers via,thi compon infiltr via comput network share,use select infiltr comput via,"['thi', 'compon', 'infiltr', 'via', 'comput', 'network', 'share']","['use', 'select', 'infiltr', 'comput', 'via']"
934,934,NoFile,It spawns an- other suspended process with its own igfxext.exe image,0,disk and run. It spawns an- other suspended process,spawn an- suspend process igfxext.ex imag,disk run. spawn an- suspend process,"['spawn', 'an-', 'suspend', 'process', 'igfxext.ex', 'imag']","['disk', 'run.', 'spawn', 'an-', 'suspend', 'process']"
