,label,text-rel,label_num,tokens,text-neigh,token
2785,NoActionName,"The web shell be installed via xp_cmdshell, or any other method which would grant the attacker write access",0,downloading,"web shell could then be installed via xp_cmdshell, or any",downloading
2786,NoActionName,being utilized a staging server for multiple attacks as well as a tool for sharing data between members of the organization’s team,0,executing,on a staging server being utilized for multiple attacks as,executing
2787,NoActionName,Net Crawler exhibits worm-like behavior,0,executing,developed in C# that exhibits worm-like behavior in order,executing
2788,NoActionName,Net Crawler gather cached credentials from any and all accessible computers on an infected network,0,installs,behavior in order to gather cached credentials from any,installs
2789,NoActionName,Many versions were obfuscated with a legitimate tool for developers named SmartAssembly,0,impersonate,of namespaces. Many versions were obfuscated with a legitimate tool,impersonate
2790,NoActionName,it capture the user’s keystrokes,0,using,"When executed, it will capture the user’s keystrokes and",using
2791,NoActionName,PVZ bot exfiltrates a location,0,communicate,which PVZ bot then exfiltrates The logger module binary’s,communicate
2792,NoActionName,the nbrute utility brute-forces network credentials,0,is,"the nbrute utility, which brute-forces network credentials and relies",is
2793,NoActionName,"The operators of the blog IranRedLine.org, which comments on Iran’s nuclear weapons efforts mentioned in having been the target of debilitating brute-force authentication attacks from IP addresses registered to the same Tarh Andishan team found in Cleaver multiple posts",0,runs,"nuclear weapons efforts, has mentioned in multiple posts having",runs
2794,NoActionName,The PVZ tool chain HTTP command and control communications with an ASPX server-side component includes,0,executes,"The PVZ tool chain includes a variety of functionality,",executes
2795,NoActionName,The PVZ tool chain includes a denial of service tool they developed,0,connect,"The PVZ tool chain includes a variety of functionality,",connect
2796,NoActionName,Nesha was seen in breaches involving SQL injection as well as other techniques,0,is running,of this organization. Nesha was seen in breaches involving SQL,is running
2797,NoActionName,"Nesha utilized web-based backdoors developed in ASPX, PHP as well as ColdFusion",0,making,other techniques. Nesha often utilized web-based backdoors developed in,making
2798,NoActionName,These tools monitoring the activity of other tools,0,is killed,"often support tools, either monitoring the activity of other",is killed
2799,NoActionName,These tools supplementing the function of other tools gathering information during the infiltration process,0,regain,of other tools or supplementing the function of other,regain
2800,NoActionName,SQL injection is a very common and simple attack method,0,has,the compromise. SQL injection is a very common and,has
2801,NoActionName,this organization SQL injection payloads used,0,exfiltrate,query. SQL injection payloads used by this organization have,exfiltrate
2802,NoActionName,SQL injection payloads been double encoded,0,communicate,by this organization have been double encoded Double encoding SQL injection,communicate
2803,NoActionName,"Double encoding SQL injection payloads allows for bypassing of various anti-exploitation filters, such as those supplied by Web Application Firewalls (WAFs)",0,obfuscated,encoding SQL injection payloads allows for bypassing of various,obfuscated
2804,NoActionName,attackers Using social engineer users into messaging methods such as email downloading and executing software,0,builds,"as email, attackers can social engineer users into downloading and",builds
2805,NoActionName,downloading and executing software installs malware alongside of the desired program,0,connecting,"executing software, which quietly installs malware alongside of the",connecting
2806,NoActionName,they combined the original Easy Resume Creator Pro product with by malware using a binder they developed internally named Binder_1,0,communicate,"to infect users, they combined the original Easy Resume",communicate
2807,NoActionName,The resulting executable masquerades as the desired software,0,exfiltrate,executable. The resulting executable masquerades as the desired software.,exfiltrate
2808,NoActionName,make the binder indistinguishable from the desired application,0,exfiltrate,"purpose is deception, to make the binder indistinguishable from",exfiltrate
2809,NoActionName,the victim In order to use the fake résumé submission application supplied by the malicious recruiter take advantage of this job opportunity,0,uses,the victim needed to use the fake résumé submission,uses
2810,NoActionName,Multiple domains were registered in order to make the download sites seem more realistic,0,control,malicious recruiter. Multiple domains were registered in order to make,control
2811,NoActionName,the résumé submission application checks the Internet connection,0,track,the résumé submission application checks the Internet connection. If,track
2812,NoActionName,is dropped the malware (TinyZbot),0,packed,"ensured, the malware (TinyZbot) is dropped and executed. This clever",packed
2813,NoActionName,is ensured an Internet connection,0,sent,After an Internet connection is ensured the malware (TinyZbot) is,sent
2814,NoActionName,the malware connect to the command and control server,0,modifying,sure the malware can connect to the command and,modifying
2815,NoActionName,The first résumé submission form requests contact information,0,delivered,"first résumé submission form requests contact information. This form,",delivered
2816,NoActionName,the malware logging their keystrokes,0,sent,"running in the background, logging their keystrokes, retrieving their",sent
2817,NoActionName,the malware retrieving their stored passwords,0,beaconed,"background, logging their keystrokes, retrieving their stored passwords, etc.",beaconed
2818,NoActionName,This increase in privileges allows the attacker,0,profiled,This increase in privileges allows for the attacker to,profiled
2819,NoActionName,Privilege escalation is a category of techniques that describe the process of going from a less privileged user on a compromised computer to a more privileged user,0,took,ESCALATION & Privilege escalation is a category of techniques,took
2820,NoActionName,the attacker gain access to privleged areas of the operating system,0,was sent,for the attacker to gain access to privleged areas,was sent
2821,NoActionName,the attacker infect other computers on the target network,0,social engineer,as well as to infect other computers on the,social engineer
2822,NoActionName,PrivEsc leverages the vulnerability commonly referred to as KiTrap0D (CVE-2010-0232),0,infects,"a compiled exploit, which leverages the vulnerability commonly referred",infects
2823,NoActionName,The exploit allows for,0,beacons,KiTrap0D (CVE-2010-0232). The exploit allows for escalation of privileges,beacons
2824,NoActionName,Pivoting is the process of leveraging access from one compromised computer in order to gain access to additional systems on the target network,0,beacons,Zhopin Exploit Team. Pivoting is the process of leveraging,beacons
2825,NoActionName,launching attacks from the compromised computer,0,identifying and locating,network. This can involve launching attacks from the compromised,identifying and locating
2826,NoActionName,abusing access once it has been gained,0,sends,"compromised computer, or simply abusing access once it has",sends
2827,NoActionName,extract domain credentials which have been used on the compromised computer from a credential cache,0,writes,based network is to extract domain credentials which have,writes
2828,NoActionName,they determine which version of Mimikatz to use based on whether the computer’s version of Windows is 32-bit or 64-bit,0,executes,"resources. When executed, they determine which version of Mimikatz",executes
2829,NoActionName,given a few well-known tools sufficient privileges on the infected host,0,are deleted,capable of doing this given sufficient privileges on the,are deleted
2830,NoActionName,zhMimikatz parses the results for any cached credentials,0,writes,"the current system, and parses the results for any",writes
2831,NoActionName,an attacker extracted credentials from the cache,0,perform,"an attacker has credentials extracted from the cache, whether",perform
2832,NoActionName,PsExec run commands on any other computer which accepts those domain credentials,0,perform,can be used to run commands on any other,perform
2833,NoActionName,it jump from to on computer a compromised network,0,is,can be used to jump from computer to computer,is
2834,NoActionName,is combined this technique with cached credential dumping,0,adds,"credentials. If this technique is combined with cached credential dumping,",adds
2835,NoActionName,Net Crawler PsExec utilizes a cached credential dumping technique along with,0,creates,network. (Net Net Crawler utilizes a cached credential dumping,creates
2836,NoActionName,Net Crawler worm throughout a network,0,left,"PsExec in order to worm throughout a network, collecting",left
2837,NoActionName,Net Crawler collecting any and all credentials that it can extract from credential caches,0,using,"worm throughout a network, collecting any and all credentials",using
2838,NoActionName,It extracting cached credentials from the infected computer’s cache,0,runs,It starts by first extracting cached credentials from the,runs
2839,NoActionName,an iterative methodology brute forcing each SMB enabled target with each credential that was extracted from the cache,0,cleans up,methodology is applied to brute forcing each SMB enabled target,cleans up
2840,NoActionName,it scan a set of configured IP addresses on to the local subnet determine which IP addresses have SMB related ports open,0,runs,it then continues to scan a set of configured,runs
2841,NoActionName,This copy repeats the behavior of the original but with already discovered credentials as well as newly discovered ones on the newly infected host,0,writes,utilizing PsExec. This copy repeats the behavior of the,writes
2842,NoActionName,Jasus is an ARP cache poisoner developed by the Operation Cleaver team,0,runs,read By Nesha. Jasus is an ARP cache poisoner,runs
2843,NoActionName,MS08-067 is a vulnerability in Microsoft Windows made popular by the Conficker worm which can be exploited by a specially crafted packet to the operating system’s RPC network interface,0,tests,on Cylance’s blog. MS08-067 is a vulnerability in Microsoft,tests
2844,NoActionName,The primary positive attribute of Jasus is its poor detection ratio by the antivirus industry,0,doing,positive attribute of Jasus is its poor detection ratio,doing
2845,NoActionName,It dump stored and cached credentials,0,runs,"has the ability to dump stored and cached credentials,",runs
2846,NoActionName,It conduct attacks like ARP cache poisoning,0,checking,"and cached credentials, and conduct attacks like ARP cache",checking
2847,NoActionName,It capture credentials being transmitted on the network,0,sets,poisoning in order to capture credentials being transmitted on,sets
2848,NoActionName,It has a remotely installable trojan named Abel,0,runs,the network. It also has a remotely installable trojan,runs
2849,NoActionName,a remotely installable trojan named Abel enables some of its functionality on a remote target,0,performs,"trojan named Abel, which enables some of its functionality",performs
2850,NoActionName,the Operation Cleaver team Cain & Abel using for extracting credentials from caches and the network,0,collects,the Operation Cleaver team using Cain & Abel for,collects
2851,NoActionName,Exfiltration is the process of moving information to an external site,0,writes,the infected target. Exfiltration is the process of moving,writes
2852,NoActionName,Operation Cleaver stealing confidential/privileged information,0,runs,"a strong focus on stealing confidential/privileged information, and they",runs
2853,NoActionName,it is the process of stealing information without being detected,0,zips,"In this context, it is the process of stealing",zips
2854,NoActionName,them use existing command line utilities available on their targets,0,zips,This allowed them to use existing command line utilities,zips
2855,NoActionName,The following IP addresses FTP servers hosted,0,is transmitted,The following IP addresses hosted FTP servers that were,is transmitted
2856,NoActionName,This feature enable a reverse connecting shell,0,sends,"can be abused to enable a reverse connecting shell,",sends
2857,NoActionName,a reverse connecting shell remotely control a target,0,connects,can be used to remotely control a target. NetCat’s network,connects
2858,NoActionName,The Operation Cleaver team NetCat use to exfiltrate information,0,dropped,was observed attempting to use NetCat to exfiltrate information,dropped
2859,NoActionName,The Operation Cleaver team use it as a reverse connecting shell,0,sends,information as well as use it as a reverse,sends
2860,NoActionName,NetCat execute a command after the connection is established,0,resends,ability for NetCat to execute a command after the,resends
2861,NoActionName,Its main functionality allows for a client and server communication channel,0,serve,purposes. Its main functionality allows for a client and,serve
2862,NoActionName,Its main functionality allowing for information to be transported over the network simply,0,triggered,"and server communication channel, allowing for information to be",triggered
2863,NoActionName,Its main purpose create a channel that is capable of transporting information over the network,0,attract,main purpose is to create a channel that is,attract
2864,NoActionName,zhCat be transferred this information with inline obfuscation and/ or encryption,0,looks,for this information to be transferred with inline obfuscation and/,looks
2865,NoActionName,being exfiltrated privileged information,0,registered,that privileged information is being exfiltrated The command line help,registered
2866,NoActionName,This makes the traffic between zhCat instances look like benign HTTP traffic,0,Transmitting,enables HTTP mode. This makes the traffic between zhCat,Transmitting
2867,NoActionName,the attackers use zhCat to also XOR encrypt the traffic with a shared key,0,transmits,"enabled, the attackers can use zhCat to also XOR",transmits
2868,NoActionName,XOR encryption used the key for,0,leaving,following is the key used for XOR encryption: Sorry!,leaving
2869,NoActionName,An attacker set up a server instance of zhCat with in order to the following command enable both HTTP and XOR obfuscation,0,transmitting,character. An attacker could set up a server instance of,transmitting
2870,NoActionName,zhCat has a variety of other features such as port mirroring as well as traffic redirecting,0,reduce,information being received: zhCat has a variety of other,reduce
2871,NoActionName,Operation Cleaver PLink uses to forward local RDP ports to remote SSH servers,0,uses,other functionality. Operation Cleaver uses PLink to forward local,uses
2872,NoActionName,them RDP servers connect to inside the networks of their victims,0,developed,allows them to easily connect to RDP servers inside,developed
2873,NoActionName,These RDP connections exfiltrate information,0,aims,"can be used to exfiltrate information visually, as well",aims
2874,NoActionName,These RDP connections remotely control the computers hosting the RDP servers,0,Use,as well as to remotely control the computers hosting the,Use
2875,NoActionName,the attackers use infrastructure that was not theirs to exfiltrate information,0,located,allowed the attackers to use infrastructure that was not,located
2876,NoActionName,SOAP is a sub-protocol communicated via HTTP,0,Use,email as attachments. SOAP is a sub-protocol communicated via,Use
2877,NoActionName,is used it as the command and control protocol for TinyZBot,0,is,"to Operation Cleaver, it is used as the command and",is
2878,NoActionName,botnets HTTP communications are often used,0,identify and unmask,"long-term development. HTTP communications are often used by botnets, but it",identify and unmask
2879,NoActionName,SOAP blending in with other benign HTTP traffic,0,resend,the added benefit of blending in with other benign HTTP,resend
2880,NoActionName,SOAP be exfiltrated files over to the command and control server,0,is sent,"control protocol, files can be exfiltrated over SOAP to the",is sent
2881,NoActionName,Persistence is the means of maintaining access to a compromised network,0,was used,the Persistence section. Persistence is the means of maintaining,was used
2882,NoActionName,Cleaver used the following are techniques and tools for persistence,0,used,and tools for persistence used by Cleaver. TinyZBot is,used
2883,NoActionName,TinyZBot is a backdoor developed in C#,0,drop,used by Cleaver. TinyZBot is a backdoor developed in,drop
2884,NoActionName,TinyZBot gather information from an infected computer,0,exfiltrating,of TinyZBot is to gather information from an infected,exfiltrating
2885,NoActionName,TinyZBot maintain access into a compromised network,0,beacons,computer as well as maintain and further access into,beacons
2886,NoActionName,TinyZBot further access into a compromised network,0,exfiltrates,well as maintain and further access into a compromised,exfiltrates
2887,NoActionName,The command and control mechanism for TinyZBot SOAP communicating over HTTP utilizes,0,obtain,control mechanism for TinyZBot utilizes SOAP communicating over HTTP.,obtain
2888,NoActionName,SOAP traffic be considered benign traffic,0,was exceptionally targeted,"SOAP traffic could easily be considered benign traffic, as it",was exceptionally targeted
2889,NoActionName,was implemented the SOAP-based command and control protocol,0,leak,command and control protocol was implemented TinyZBot used what is,leak
2890,NoActionName,a running TinyZBot instance done the first query,0,intercept and use,is the first query done by a running TinyZBot,intercept and use
2891,NoActionName,"Commands, updates and files to drop and execute are stored as files on the SOAP server",0,conduct,to drop and execute are stored as files on the,conduct
2892,NoActionName,TinyZBot responds to a list of supported commands,0,invoke,supported commands that TinyZBot responds to: COPY REPLACE DELETE,invoke
2893,NoActionName,Commands such as GETINFO are often run on newly infected systems,0,invoke,"Commands such as GETINFO are often run on newly infected systems,",invoke
2894,NoActionName,they decide whether the infection has hit the correct target,0,invoke,"infected systems, as they decide whether the infection has",invoke
2895,NoActionName,TinyZBot is commonly installed using some form of deception,0,invoke,"GetFileList, GetServerTime, UploadFile. TinyZBot is commonly installed using some form of",invoke
2896,NoActionName,Recent versions use the resume- based methods reported in the Initial Compromise sections,0,exploit,of deception. Recent versions use the resume- based methods,exploit
2897,NoActionName,The backdoor replaced the original malicious executable with an appropriately named image file,0,exploit,Wehbe. The backdoor additionally replaced the original malicious executable,exploit
2898,NoActionName,The backdoor padded the image file with in order to null bytes mirror the original file size,0,hijack,named image file and padded the image file with,hijack
2899,NoActionName,It logging keystroke data,0,choose,"It was limited to logging keystroke data, sending emails,",choose
2900,NoActionName,It creating a link in for the user’s startup folder persistence,0,launch,"data, sending emails, and creating a link in the",launch
2901,NoActionName,"The message be sent with the keystroke logging data as attachments, as well as system information",0,launch,"from China, but would be sent with the keystroke logging",launch
2902,NoActionName,SmartAssembly The initial version was obfuscated with,0,enables,of receiving commands and was obfuscated with SmartAssembly. The following,enables
2903,NoActionName,A command and control protocol was established,0,uploading,command and control protocol was established using HTTP and SOAP,uploading
2904,NoActionName,A command and control protocol HTTP and SOAP using for the protocol,0,taking,"control protocol was established, using HTTP and SOAP for",taking
2905,NoActionName,The command and control server for this version was located at 173.192.144.68/ DefaultWS(dot)asmx,0,recording,server for this version was located at 173.192.144.68/ DefaultWS(dot)asmx. This,recording
2906,NoActionName,were automatically performed unassisted periodic update checks,0,manipulating,unassisted periodic update checks were automatically performed The SOAP API used,manipulating
2907,NoActionName,The AppUsageId (at this point named AppType) differentiate between targets infected with TinyZBot,0,sending,organization in order to differentiate between targets infected with,sending
2908,NoActionName,they run multiple campaigns using the same command and control server,0,dialing,meaning they could effectively run multiple campaigns using the,dialing
2909,NoActionName,they know which target was infected,0,implanting,and control server and know which target was infected.,implanting
2910,NoActionName,be supplied separate commands to different targets,0,installing,for separate commands to be supplied to different targets without,installing
2911,NoActionName,SmartAssembly was reused,0,stolen,for a year. SmartAssembly was reused again. A method was,stolen
2912,NoActionName,A method detect what security related software is installed,0,been uploaded,method was added to detect what security related software,been uploaded
2913,NoActionName,Avira antivirus was specifically targeted and disabled,0,intercepted,is installed. Avira antivirus was specifically targeted and disabled due to its detection,intercepted
2914,NoActionName,added the new keystroke logger module in this version,0,pins,new keystroke logger module added in this version. This,pins
2915,NoActionName,This keystroke logger source is publicly available and referred to as DeadkeyLogger,0,manipulate,This keystroke logger source is publicly available and referred,manipulate
2916,NoActionName,The ability to extract Internet Explorer passwords was added,0,executing,extract Internet Explorer passwords was added Clipboard monitoring code was,executing
2917,NoActionName,Clipboard monitoring code was added,0,hijack,added. Clipboard monitoring code was added but not invoked. The,hijack
2918,NoActionName,"The version compiled on June 23, 2014 allowed screenshots of the desktop to be taken",0,execute,"2014, added functionality which allowed screenshots of the desktop",execute
2919,NoActionName,A bug fix is made to the keystroke logging method,0,taking,obfuscation. A bug fix is made to the keystroke logging,taking
2920,NoActionName,is enabled clipboard monitoring,0,recording,"method, and clipboard monitoring is enabled Three items were compiled",recording
2921,NoActionName,This limit antivirus detection of each individual file,0,inject,was presumably done to limit antivirus detection of each,inject
2922,NoActionName,This FTP upload functionality points to the command and control server,0,utilizing,This FTP upload functionality points to the command and,utilizing
2923,NoActionName,This FTP upload functionality is invoked by a command in the SOAP command and control channel,0,hijack,"and control server, and is invoked by a command in",hijack
2924,NoActionName,TinyZBot being installed while impersonating a résumé creation suite,0,inject,TinyZBot is not only being installed while impersonating a résumé,inject
2925,NoActionName,TinyZBot is also impersonating potential employers when distributed,0,control,"résumé creation suite, but is also impersonating potential employers when distributed.",control
2926,NoActionName,This dropper impersonated a tool to submit a résumé to Teledyne,0,getting,new dropper. This dropper impersonated a tool to submit,getting
2927,NoActionName,TinyZBot While is infected their machine with the user enters this information,0,upload,"this information, their machine is infected with TinyZBot. The AppUsageIds",upload
2928,NoActionName,This avoid detonation-based detection engines,0,modify,This was likely to avoid detonation-based detection engines. This,modify
2929,NoActionName,this organization Multiple backdoors were used,0,taking,"York, USA Multiple backdoors were used by this organization. These",taking
2930,NoActionName,scripts or applications allowed for command or code execution outside of the victim network,0,sending,scripts or applications that allowed for command or code,sending
2931,NoActionName,be executed commands from a browser or client able to communicate with them,0,use,"servers, so commands can be executed from a browser or",use
2932,NoActionName,Many of their backdoors were web applications,0,use,"Many of their backdoors were web applications, added to",use
2933,NoActionName,A PHP shell was also observed,0,obtain,Nesha. A PHP shell was also observed which also included attribution,obtain
2934,NoActionName,"This group includes the results of the Shell Creator mentioned in the Attribution section, as well as ASPX backdoors used by Nesha",0,attempt,with them. This group includes the results of the,attempt
2935,NoActionName,An ASPX backdoor named Zh0uSh311 was located on ive servers,0,make,ASPX backdoor named Zh0uSh311 was located on live servers as,make
2936,NoActionName,An ASPX backdoor named Zh0uSh311 recovered fro a staging server,0,invoke,servers as well as recovered fro a staging server.,invoke
2937,NoActionName,Its functionality SQL queries breaks down into,0,load,be straightforward. Its functionality breaks down into three fairly standard,load
2938,NoActionName,Its functionality breaks down into executing commands,0,call,be straightforward. Its functionality breaks down into three fairly standard,call
2939,NoActionName,This organization utilized backdoors,0,monitor or tamper,"Zh0uSh3ll, allowing This organization utilized backdoors which masqueraded as",monitor or tamper
2940,NoActionName,backdoors masqueraded as varying versions of Notepad,0,steal,organization utilized backdoors which masqueraded as varying versions of,steal
2941,NoActionName,they call out to a remote server,0,monitor,and when run they call out to a remote server,monitor
2942,NoActionName,they execute any shell code returned by the remote server,0,transfer,a remote server and execute any shell code returned,transfer
2943,NoActionName,PVZ-In communicate with a command and control server,0,alter,of PVZ-In is to communicate with a command and,alter
2944,NoActionName,The known command and control server is located at http://kundenpflege. menrad(dot)de/js/jquery/default.aspx,0,change,command and control server is located at http://kundenpflege. menrad(dot)de/js/jquery/default.aspx and,change
2945,NoActionName,the command and control protocol HTTP uses,0,manipulate,and control protocol only uses HTTP. The commands as,manipulate
2946,NoActionName,the traffic pass over as benign,0,query/insert/ alter,the traffic easy to pass over as benign. When a,query/insert/ alter
2947,NoActionName,The commands as well as infected computer information are transferred in the Content- Disposition HTTP header,0,modify,as infected computer information are transferred in the Content- Disposition,modify
2948,NoActionName,PVZ-Out is the other half of the command and control channel,0,being tracked and targeted,file name ossisvc.exe. PVZ-Out is the other half of,being tracked and targeted
2949,NoActionName,The known command and control server for PVZ-Out is located at http://www.gesunddurchsjahr(dot)de/tor/default.aspx,0,redirect,control server for PVZ-Out is located at http://www.gesunddurchsjahr(dot)de/tor/default.aspx. Much like,redirect
2950,NoActionName,this command and control channel communicates with the Content-Disposition HTTP header,0,steal,command and control channel communicates with the Content-Disposition HTTP,steal
2951,NoActionName,Data uploaded is often compressed,0,install,OPERATION CLEAVER Data uploaded is often compressed which can make it,install
2952,NoActionName,make it more difficult to detect the exfiltration of sensitive information,0,authenticate,"often compressed, which can make it more difficult to",authenticate
2953,NoActionName,SYN Flooder is a simple network based denial of service tool,0,get,name osppsvc.exe. SYN Flooder is a simple network based,get
2954,NoActionName,Logger Module observes the user’s actions,0,use,name ossysvc.exe. Logger Module observes the user’s actions and,use
2955,NoActionName,The recorded actions include mouse clicks,0,eavesdropping or hijacking,"file. The recorded actions include mouse clicks, active windows,",eavesdropping or hijacking
2956,NoActionName,The recorded actions include active windows,0,launched,"file. The recorded actions include mouse clicks, active windows,",launched
2957,NoActionName,The recorded actions include keypresses,0,intercepted,"file. The recorded actions include mouse clicks, active windows,",intercepted
2958,NoActionName,The recorded actions include clipboard data,0,locate,"file. The recorded actions include mouse clicks, active windows,",locate
2959,NoActionName,PVZ-Out exfiltrate it to its command and control server,0,acquire,location where PVZ-Out can exfiltrate it to its command,acquire
2960,NoActionName,The following command and control servers for Logger Module been observed,0,achieve,"for Logger Module have been observed 212.87.154.14, Baden-Wurttemberg, Germany, kundenpflege.menrad(dot)de",achieve
2961,NoActionName,The tool chain is minimized down to a command and control communications,0,subvert,executable. The tool chain is minimized down to a command and,subvert
2962,NoActionName,The tool chain is minimized down to keystroke logging,0,compromised,executable. The tool chain is minimized down to a command and,compromised
2963,NoActionName,The tool chain is minimized down to clipboard monitoring,0,access,executable. The tool chain is minimized down to a command and,access
2964,NoActionName,WndTest Adobe Report Service impersonate,0,takes over,been observed attempting to impersonate Adobe Report Service. WndTest,takes over
2965,NoActionName,WndTest PHP servers using for its command and control server,0,corrupting,Report Service. WndTest starts using PHP servers for its,corrupting
2966,NoActionName,wndTest communicate with the following servers,0,monitor,We have seen wndTest communicate with the following servers:,monitor
2967,NoActionName,Csext is a backdoor application developed in C#,0,hijack,"Amsterdam, Noord-Holland, Netherlands Csext is a backdoor application developed",hijack
2968,NoActionName,making it a reverse connecting shell,0,use,"is running cmd.exe, effectively making it a reverse connecting",use
2969,NoActionName,the attackers regain access to a compromised network if they ever lose access,0,is,a predictable method to regain access to a compromised,is
2970,NoActionName,Csext communicate with the following servers,0,iden- tify,seen Csext configured to communicate with the following servers:,iden- tify
2971,NoActionName,obfuscated it to evade static analysis,0,keep,"shellcode, but it is obfuscated to evade static analysis.",keep
2972,NoActionName,it builds its own runtime import table to hinder the analysis,0,inject,as it decrypts and builds its own runtime import,inject
2973,NoActionName,it connecting to webdav.cloudme.com,0,target,we can see it’s connecting to webdav.cloudme.com and cleartext,target
2974,NoActionName,Malware communicate with the user account created at the WebDAV C&C,0,hijacking,screenshot. Malware tries to communicate with the user account,hijacking
2975,NoActionName,Malware exfiltrate system,0,use,the WebDAV C&C to exfiltrate system and user information.,use
2976,NoActionName,Malware exfiltrate user information,0,are used,the WebDAV C&C to exfiltrate system and user information.,are used
2977,NoActionName,the malware uses a number of RATs,0,conduct,"As seen, the malware uses a number of RATs",conduct
2978,NoActionName,the malware control its victims,0,deploy,number of RATs to control its victims or track,deploy
2979,NoActionName,the malware track their activity,0,provides,control its victims or track their activity. One of,provides
2980,NoActionName,Stolen data packed,0,deploy,text. Stolen data was packed and sent encrypted over,deploy
2981,NoActionName,HTTP random ports Stolen data sent over,0,deploy,data was packed and sent encrypted over HTTP random,deploy
2982,NoActionName,delivered the malware,0,used,the malware is being delivered as a Microsoft Office,used
2983,NoActionName,sent a highly targeted attack to an e-mail address belonging to RSS,0,be used,a highly targeted attack sent to an e-mail address,be used
2984,NoActionName,custom malware profiled the victim’s computer,0,been associated,contained custom malware that profiled the victim’s computer and,been associated
2985,NoActionName,The attack took the form of an unsolicited e-mail containing a download link to a decoy file,0,are used,this report. The attack took the form of an,are used
2986,NoActionName,RSS The unsolicited message below was sent to at from the end of November 2014 a Gmail email address,0,occurs,The unsolicited message below was sent to RSS at the,occurs
2987,NoActionName,the attacker social engineer the identity of individuals working with RSS,0,is generated,attacker also attempts to social engineer the identity of individuals,is generated
2988,NoActionName,"The custom malware used in this attack infects a user who views the decoy slideshow,",0,characterizes,used in this attack infects a user who views,characterizes
2989,NoActionName,The custom malware used in this attack beacons home with each details about his or her system time the computer restarts,0,uses,"the decoy slideshow, and beacons home with the IP",uses
2990,NoActionName,it identifying and locating a target,0,is obfuscated,"it is intended for identifying and locating a target. Further, because",is obfuscated
2991,NoActionName,a series of executable files perform information collection,0,supported,of executable files that perform information collection and communication,supported
2992,NoActionName,a series of executable files perform communication,0,create,of executable files that perform information collection and communication,create
2993,NoActionName,The program sequence of data collection and sending is somewhat unusual,0,is used,"data collection and sending is somewhat unusual, with each",is used
2994,NoActionName,svhosts Internet connectivity tests,0,use,"nvidrv runs svhosts, which tests Internet connectivity by doing",use
2995,NoActionName,AdobeIns zips the contents of the win32.tmp folder,0,receiving,"rundl132 runs AdobeIns, which zips the contents of the",receiving
2996,NoActionName,"Program AdobeIns.exe zips them in an encrypted, password- protected file",0,decrypting,"the other programs and zips them in an encrypted,",decrypting
2997,NoActionName,this malware serve as a beacon,0,processing,this malware is to serve as a beacon. The,processing
2998,NoActionName,the program attract less attention,0,load,"like malware, and may attract less attention from endpoint",load
2999,NoActionName,the program looks less like malware,0,sleep,"RAT functionality, the program looks less like malware, and",sleep
3000,NoActionName,"It registered only 6/55 detections by anti virus scanners, or a 10% detection rate",0,remain,"VirusTotal, for example. It registered only 6/55 detections by",remain
3001,NoActionName,reduce the visibility of malware on a network,0,used,of certain techniques to reduce the visibility of malware,used
3002,NoActionName,the malware uses the old PKWARE implementation of zip encryption,0,is,"In addition, the malware uses the old PKWARE implementation",is
3003,NoActionName,This attack developed social engineering in the seeding materials and bait document,0,using,"etc.), nevertheless has carefully developed social engineering in the",using
3004,NoActionName,the malware seeding aims at classes of people,0,using,the malware seeding often aims at classes of people,using
3005,NoActionName,Use widely available RATs,0,is made,individual or small group. Use of widely available RATs,is made
3006,NoActionName,At least one command-and-control server Syrian IP space located within,0,serves,least one command-and-control server located within Syrian IP space,serves
3007,NoActionName,Use crypters to obscure the binary,0,transmit,DNS providers like no-ip. Use of crypters to obscure,transmit
3008,NoActionName,it is exceptionally targeted,0,register,"these elements. Not only is it exceptionally targeted, but",register
3009,NoActionName,the malware identify and unmask the IP address of target(s),0,retrieve,malware appears to be: identify and unmask the IP address of,retrieve
3010,NoActionName,it exfiltrating credentials from Facebook and hooking programs like Skype,0,is encrypted,included a mechanism for exfiltrating credentials from Facebook and,is encrypted
3011,NoActionName,The seeding obtain a ‘private’ Facebook identity from through,0,sent,The seeding attempts to obtain a ‘private’ Facebook identity,sent
3012,NoActionName,This attack was exceptionally targeted,0,supported,in Syrian This attack was exceptionally targeted and clearly reflected the,supported
3013,NoActionName,Aggressive ad libraries leak the user’s private information,0,sleeping,Aggressive ad libraries also leak the user’s private information.,sleeping
3014,NoActionName,an attacker intercept and use private information uploaded from ad libraries to precisely locate targeted areas such as a CEO’s office or specific conference rooms,0,perform,which an attacker can intercept and use private information uploaded from,perform
3015,NoActionName,an attacker conduct more targeted attacks,0,extract,"vulnerabilities, an attacker can conduct more targeted attacks, which",extract
3016,NoActionName,attackers Android services invoke for taking photos,0,is then made,explain how attackers can invoke Android services for tasks,is then made
3017,NoActionName,attackers Android services invoke for calling phone numbers,0,download,explain how attackers can invoke Android services for tasks,download
3018,NoActionName,attackers Android services invoke for sending SMS,0,execute,explain how attackers can invoke Android services for tasks,execute
3019,NoActionName,attackers Android services invoke for reading from/ writing to the clipboard,0,be made,explain how attackers can invoke Android services for tasks,be made
3020,NoActionName,the attackers exploit several Android vulnerabilities to get valuable private information,0,delete,"Furthermore, the attackers can exploit several Android vulnerabilities to",delete
3021,NoActionName,the attackers exploit several Android vulnerabilities to launch more advanced attacks,0,is used,"Furthermore, the attackers can exploit several Android vulnerabilities to",is used
